# File: 2_asses.masses_E2Proxy
# Processed: 2025-12-29T22:52:03.604Z
# Sheets: 15

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
44,E2_World_B1_localization,The other donkeys run off to fetch water,SAY.Dialog:B1_MainDialog.65.The Masses,SAY.Dialog:B1_MainDialog.65.The Masses,ASS P-POWER!,EZEL P-POWER!,2025-12-29T22:52:03.604Z
45,E2_World_B1_localization,,SAY.Dialog:B1_MainDialog.29.Hard Ass,SAY.Dialog:B1_MainDialog.29.Hard Ass,I've been through worse than a burning building.,Ik heb al erger dan dit afgebrand gebouw gezien.,2025-12-29T22:52:03.604Z
46,E2_World_B1_localization,Hard looks for houses to enter,SAY.Dialog:B1_MainDialog.30.Hard Ass,SAY.Dialog:B1_MainDialog.30.Hard Ass,Time to get to work.,Tijd om er mee te beginnen.,2025-12-29T22:52:03.604Z
47,E2_World_B1_localization,If Hard Ass goes in the wrong direction.,SAY.Dialog:HardAssVillageLimitB1.3.Hard Ass,SAY.Dialog:HardAssVillageLimitB1.3.Hard Ass,Don't get soft.,Geen mietje zijn.,2025-12-29T22:52:03.604Z
48,E2_World_B1_localization,Slow Ass stays behind to sing for Trusty.,SAY.Dialog:SlowB1.28.Slow Ass,SAY.Dialog:SlowB1.28.Slow Ass,Goodb-bye Trusty...,Tot z-ziens (Trusty Ass)...,2025-12-29T22:52:03.604Z
49,E2_World_B1_localization,,SAY.Dialog:SlowB1.35.Slow Ass,SAY.Dialog:SlowB1.35.Slow Ass,{color=yellow}{s=5}♪ hee haw hi hon 'ee ah he a'w ♪{/s}{/color},{color=yellow}{s=5}♪ hee haw hi hon 'ee ah he a'w ♪{/s}{/color},2025-12-29T22:52:03.604Z
50,E2_World_B1_localization,Repeater line, Slow Ass.,SAY.Dialog:SlowB1.12.Slow Ass,SAY.Dialog:SlowB1.12.Slow Ass,Goodb-bye...,Tot z-ziens...,2025-12-29T22:52:03.604Z
3,E2_ChildsHouse_localization,Hard enters a house to find a child trapped under a bookcase.,SAY.Dialog:Child.7.???,SAY.Dialog:Child.7.???,*WAHHH*!,*WEEEEEEEEI*!,2025-12-29T22:52:03.604Z
4,E2_ChildsHouse_localization,,SAY.Dialog:Child.1.Child Joey,SAY.Dialog:Child.1.Child Joey,Hey! Over here! Under the bookcase!,Hé Hierzo! Onder de boekenkast!,2025-12-29T22:52:03.604Z
5,E2_ChildsHouse_localization,,SAY.Dialog:Child.41.Child Joey,SAY.Dialog:Child.41.Child Joey,It's me! Joey!,Het ben ik! Luukske!,2025-12-29T22:52:03.604Z
6,E2_ChildsHouse_localization,,SAY.Dialog:Child.34.Child Joey,SAY.Dialog:Child.34.Child Joey,Please donkey!,"Kom, ezeltje!",2025-12-29T22:52:03.604Z
7,E2_ChildsHouse_localization,,SAY.Dialog:Child.42.Child Joey,SAY.Dialog:Child.42.Child Joey,Get that bucket of water over there and stop this fire from burning me!,Breng die emmer water naar daar en zorg dat dit vuur mij niet verbrandt!,2025-12-29T22:52:03.604Z
8,E2_ChildsHouse_localization,Hard Ass has a traumatic flash back of seeing a Miner be crushed during a cave in.,SAY.Dialog:Child.16.Child Joey,SAY.Dialog:Child.16.Child Joey,Hey! Don't just stand there!,Hé! Stop met te lanterfanten!,2025-12-29T22:52:03.604Z
9,E2_ChildsHouse_localization,,SAY.Dialog:Child.43.Child Joey,SAY.Dialog:Child.43.Child Joey,Why aren't you doing anything?,Waarom doe je niets?,2025-12-29T22:52:03.604Z
10,E2_ChildsHouse_localization,,SAY.Dialog:Child.44.Child Joey,SAY.Dialog:Child.44.Child Joey,Animals are supposed to do what Humans say!,Dieren horen te doen wat de Mensen zeggen!,2025-12-29T22:52:03.604Z
11,E2_ChildsHouse_localization,,SAY.Dialog:Child.15.Child Joey,SAY.Dialog:Child.15.Child Joey,OWIIIEEEEE! It hurts.,AAAAAUUUUW! Dat doet pijn!,2025-12-29T22:52:03.604Z
12,E2_ChildsHouse_localization,,SAY.Dialog:Child.13.Child Joey,SAY.Dialog:Child.13.Child Joey,Grandma always said donkeys were WORTHLESS!,Grootmoe zei altijd al dat ezels WAARDELOOS zijn!,2025-12-29T22:52:03.604Z
13,E2_ChildsHouse_localization,,SAY.Dialog:Child.37.Child Joey,SAY.Dialog:Child.37.Child Joey,And STUPID too!,En nog eens DOM ook!,2025-12-29T22:52:03.604Z
14,E2_ChildsHouse_localization,,SAY.Dialog:Child.45.Child Joey,SAY.Dialog:Child.45.Child Joey,I bet you don't even have a SOUL!,Ik ben er zeker van dat je niet eens een ZIEL hebt.,2025-12-29T22:52:03.604Z
15,E2_ChildsHouse_localization,,SAY.Dialog:Child.14.Child Joey,SAY.Dialog:Child.14.Child Joey,*WAHHH* The bookcase has caught FIRE!,*WEEIIIII* De boekenkast staat in de fik!,2025-12-29T22:52:03.604Z
16,E2_ChildsHouse_localization,The child dies.,SAY.Dialog:Child.47.Child Joey,SAY.Dialog:Child.47.Child Joey,Please! SAVE ME!,Please! HELP MIJ!,2025-12-29T22:52:03.604Z
17,E2_ChildsHouse_localization,,SAY.Dialog:Child.46.Hard Ass,SAY.Dialog:Child.46.Hard Ass,...,...,2025-12-29T22:52:03.604Z
3,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_TheMines.1.,SAY.Sign_TheMines.1.,Butte Industry Coal Mines,Vanscheetvelde Industrie en Kolen,2025-12-29T22:52:03.604Z
4,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_TheMinesEntrance.1.,SAY.Sign_TheMinesEntrance.1.,0 DAYS SINCE LAST ACCIDENT,364 DAGEN SINDS LAATSTE INCIDENT,2025-12-29T22:52:03.604Z
5,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_WelcomeToFarm.1.,SAY.Sign_WelcomeToFarm.1.,"Welcome to Fannyside Farm. To the west, our beautiful Heritage Stable and wheat fields.","Welkom op de Boerderij van Muilegem. Ten westen, onze prachtige Erfgoedshoeve en korenvelden.",2025-12-29T22:52:03.604Z
6,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_WelcomeToFarm.2.,SAY.Sign_WelcomeToFarm.2.,"To the southwest, our state of the art Mill and Granary.","Naar 't zuiden, onze hoogmoderne Molen en Graanschuur.",2025-12-29T22:52:03.604Z
7,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_Highway.1.,SAY.Sign_Highway.1.,NEW Government Sponsored Highway—Connecting Urban and Rural Communities,NIEW Overheids-gesubsidiëerde snelweg: brengt stedelijke en landelijke regios in verbinding.,2025-12-29T22:52:03.604Z
8,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_MountainPath.1.,SAY.Sign_MountainPath.1.,Old Mountain Trail to the City,De Lange Weg Naar 't Schrijn in 't Bos.,2025-12-29T22:52:03.604Z
9,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_Mill.1.,SAY.Sign_Mill.1.,The State of the Art Mill and Granary,De hoogmoderne Molen en Graanschuur.,2025-12-29T22:52:03.604Z
10,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_Outhouse.1.,SAY.Sign_Outhouse.1.,The Outhouse,De Hudo,2025-12-29T22:52:03.604Z
11,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_TheStable.1.,SAY.Sign_TheStable.1.,The Heritage Stable,De Erfgoedshoeve,2025-12-29T22:52:03.604Z
12,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_TheWell.1.,SAY.Sign_TheWell.1.,Ya'fur's Well,De Bron van Ya'Fur,2025-12-29T22:52:03.604Z
13,E2_World_A2_localization,Interactable Object, Sign.,SAY.Sign_MountainPath.6.,SAY.Sign_MountainPath.6.,CLOSED FOR REPAIRS,GESLOTEN WEGENS ONDERHOUD,2025-12-29T22:52:03.604Z
15,E2_World_A2_localization,The camera fades up from black and we see Nice Ass with her plow, just outside the Fannyside Farm.,SAY.Dialog:A_Dialog.1.Nice Ass,SAY.Dialog:A_Dialog.1.Nice Ass,"The Herd is counting on me! Yuppers, this is what I've been training for!","The Kudde rekent op mij! Ja, ja — dit is waar ik voor geoefend heb.",2025-12-29T22:52:03.604Z
16,E2_World_A2_localization,Nice Ass begins to plow a fire line, cutting off the fire.,SAY.Dialog:A_Dialog.6.Nice Ass,SAY.Dialog:A_Dialog.6.Nice Ass,"If I plow like I've never plowed before, I can cut the fire off and save our beautiful Farm!","Als ik ploeg zoals nooit tevoren, kan ik het vuur afsnijden en onze prachtige Boerderij redden!",2025-12-29T22:52:03.604Z
17,E2_World_A2_localization,Nice Ass succeeds with the first line of defense.,SAY.Dialog:B_Dialog.1.Nice Ass,SAY.Dialog:B_Dialog.1.Nice Ass,Hooray!,Hoera!,2025-12-29T22:52:03.604Z
18,E2_World_A2_localization,A fire ball flies on the wind and ignites a tree.,SAY.Dialog:B_Dialog.7.Nice Ass,SAY.Dialog:B_Dialog.7.Nice Ass,Yikes!,Oesje!,2025-12-29T22:52:03.604Z
19,E2_World_A2_localization,The fire spreads.,SAY.Dialog:C_Dialog.11.Nice Ass,SAY.Dialog:C_Dialog.11.Nice Ass,Gosh! Not the Mill!,Ai-ai-ai! Niet de Molen!,2025-12-29T22:52:03.604Z
20,E2_World_A2_localization,The fire spreads.,SAY.Dialog:C_Dialog.19.Nice Ass,SAY.Dialog:C_Dialog.19.Nice Ass,Gosh! Not the Granary!,Oesje! Niet de Graanschuur!,2025-12-29T22:52:03.604Z
21,E2_World_A2_localization,The fire spreads.,SAY.Dialog:C_Dialog.1.Nice Ass,SAY.Dialog:C_Dialog.1.Nice Ass,Jeepers! It's spreading across the Forest!,Jemig! Het spreidt zich richting het Bos!,2025-12-29T22:52:03.604Z
22,E2_World_A2_localization,The fire spreads.,SAY.Dialog:C_Dialog.25.Nice Ass,SAY.Dialog:C_Dialog.25.Nice Ass,Yikes! We're going to lose the whole field!,Oesje! We gaan het hele veld verliezen!,2025-12-29T22:52:03.604Z
23,E2_World_A2_localization,Nice Ass plows west to attempt saving the Farm.,SAY.Dialog:C_Dialog.23.Nice Ass,SAY.Dialog:C_Dialog.23.Nice Ass,"If I cut the fire off at the centre, I can still save the North Half of the Farm.","Als ik het vuur bij het midden afsnijd, kan ik nog het noordelijke deel van de Boerderij redden.",2025-12-29T22:52:03.604Z
24,E2_World_A2_localization,,SAY.Dialog:D_Dialog.32.Nice Ass,SAY.Dialog:D_Dialog.32.Nice Ass,Not the Stable too!—,Niet de Stal!-,2025-12-29T22:52:03.604Z
25,E2_World_A2_localization,Nice Ass makes it close to the Outhouse on the Farm and hears something.,SAY.Dialog:D_Dialog.1.Sad Ass,SAY.Dialog:D_Dialog.1.Sad Ass,*whimper*,*boehoehoehoe*,2025-12-29T22:52:03.604Z
26,E2_World_A2_localization,,SAY.Dialog:D_Dialog.9.Nice Ass,SAY.Dialog:D_Dialog.9.Nice Ass,Sad Ass?,(Sad Ass)?,2025-12-29T22:52:03.604Z
27,E2_World_A2_localization,,SAY.Dialog:D_Dialog.12.Nice Ass,SAY.Dialog:D_Dialog.12.Nice Ass,I've got to make it to the Outhouse before it's too late!,Ik moet de Hudo bereiken voor het te laat is!,2025-12-29T22:52:03.604Z
28,E2_World_A2_localization,If Nice Ass hits too much fire.,SAY.Dialog:Burnout.1.Nice Ass,SAY.Dialog:Burnout.1.Nice Ass,Yikes...,Jakkes...,2025-12-29T22:52:03.604Z
29,E2_World_A2_localization,The scene fades to black.,SAY.Dialog:Burnout.5.Sad Ass,SAY.Dialog:Burnout.5.Sad Ass,*whimper*,*boehoehoehoe*,2025-12-29T22:52:03.604Z
3,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_TheMines_Dirty.1.Dirty Sign,SAY.Sign_TheMines_Dirty.1.Dirty Sign,Butte Industry Coal Mines,Vanscheetvelde Industrie en Kolen,2025-12-29T22:52:03.604Z
4,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_TheMinesEntrance_Warning.1.Warning Sign,SAY.Sign_TheMinesEntrance_Warning.1.Warning Sign,364 DAYS SINCE LAST MINING ACCIDENT,364 DAGEN SINDS LAATSTE INCIDENT,2025-12-29T22:52:03.604Z
5,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_WelcomeToFarm_Welcome.1.Welcome Sign,SAY.Sign_WelcomeToFarm_Welcome.1.Welcome Sign,"Welcome to Fannyside Farm. To the west, our beautiful Heritage Stable and wheat fields.","Welkom op de Boerderij van Muilegem. Ten westen, onze prachtige Erfgoedshoeve en korenvelden.",2025-12-29T22:52:03.604Z
6,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_WelcomeToFarm_Welcome.2.Welcome Sign,SAY.Sign_WelcomeToFarm_Welcome.2.Welcome Sign,"To the south, our state of the art Mill and Granary.","Naar 't zuiden, onze hoogmoderne Molen en Graanschuur.",2025-12-29T22:52:03.604Z
7,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_Highway_Official.1.Official Sign,SAY.Sign_Highway_Official.1.Official Sign,NEW Government Sponsored Highway: Connecting Urban and Rural Communities,NIEW Overheids-gesubsidiëerde snelweg: brengt stedelijke en landelijke regios in verbinding.,2025-12-29T22:52:03.604Z
8,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_MountainPath_Decrepit.1.Decrepit Sign,SAY.Sign_MountainPath_Decrepit.1.Decrepit Sign,The Long Way to the Forest Shrine,De Lange Weg Naar 't Schrijn in 't Bos.,2025-12-29T22:52:03.604Z
9,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_MountainPath_Decrepit.6.Decrepit Sign,SAY.Sign_MountainPath_Decrepit.6.Decrepit Sign,CLOSED FOR REPAIRS,GESLOTEN WEGENS ONDERHOUD,2025-12-29T22:52:03.604Z
10,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_Mill_Fancy.1.Fancy Sign,SAY.Sign_Mill_Fancy.1.Fancy Sign,The State of the Art Mill and Granary,De hoogmoderne Molen en Graanschuur.,2025-12-29T22:52:03.604Z
11,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_Outhouse_Shitty.1.Shitty Sign,SAY.Sign_Outhouse_Shitty.1.Shitty Sign,The Outhouse,De Hudo,2025-12-29T22:52:03.604Z
12,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_TheStable_Old.1.Old Sign,SAY.Sign_TheStable_Old.1.Old Sign,The Heritage Stable,De Erfgoedshoeve,2025-12-29T22:52:03.604Z
13,E2_World_B2_localization,Interactable Object, Sign.,SAY.Sign_TheWell_Historic.1.Historic Sign,SAY.Sign_TheWell_Historic.1.Historic Sign,Ya'fur's Well,De Bron van Ya'Fur,2025-12-29T22:52:03.604Z
15,E2_World_B2_localization,After Hard Ass exits the Child's house.,SAY.Dialog:HardAssAside2.1.Hard Ass,SAY.Dialog:HardAssAside2.1.Hard Ass,What happened in there?,Wat is daarbinnen gebeurd?,2025-12-29T22:52:03.604Z
16,E2_World_B2_localization,,SAY.Dialog:HardAssAside2.4.Hard Ass,SAY.Dialog:HardAssAside2.4.Hard Ass,Did I let that little Human die?,Heb ik die kleine Mens de dood ingejaagd?,2025-12-29T22:52:03.604Z
17,E2_World_B2_localization,,SAY.Dialog:HardAssAside2.3.Hard Ass,SAY.Dialog:HardAssAside2.3.Hard Ass,Impossible.,Onmogelijk.,2025-12-29T22:52:03.604Z
18,E2_World_B2_localization,,SAY.Dialog:HardAssAside2.12.Hard Ass,SAY.Dialog:HardAssAside2.12.Hard Ass,But what if I did...?,Maar wat als ik hem toch de dood injoeg...?,2025-12-29T22:52:03.604Z
19,E2_World_B2_localization,,SAY.Dialog:HardAssAside2.7.Hard Ass,SAY.Dialog:HardAssAside2.7.Hard Ass,...,...,2025-12-29T22:52:03.604Z
20,E2_World_B2_localization,Note to future Patrick/Milton: solve the quotation issue in the CSV,SAY.Dialog:HardAssAside2.2.Hard Ass,SAY.Dialog:HardAssAside2.2.Hard Ass,"""You only hit rock bottom when you quit.""","Om uit de beerput te klimmen, moet er stront aan de hoeven hangen.",2025-12-29T22:52:03.604Z
21,E2_World_B2_localization,,SAY.Dialog:HardAssAside2.8.Hard Ass,SAY.Dialog:HardAssAside2.8.Hard Ass,Let's go.,Let's go.,2025-12-29T22:52:03.604Z
22,E2_World_B2_localization,If Hard Ass goes in the wrong direction.,SAY.Dialog:HardAssVillageLimitB2.1.Hard Ass,SAY.Dialog:HardAssVillageLimitB2.1.Hard Ass,Don't get soft...,Geen mietje zijn...,2025-12-29T22:52:03.604Z
23,E2_World_B2_localization,Slow Ass is still singing for Trusty,SAY.Dialog:SlowB2.28.Slow Ass,SAY.Dialog:SlowB2.28.Slow Ass,Goodbye Trusty...,Tot ziens (Trusty Ass)...,2025-12-29T22:52:03.604Z
24,E2_World_B2_localization,,SAY.Dialog:SlowB2.36.Slow Ass,SAY.Dialog:SlowB2.36.Slow Ass,{color=yellow}{s=5}♪ hee haw hi hon 'ee ah he a'w ♪{/s}{/color},{color=yellow}{s=5}♪ hee haw hi hon 'ee ah he a'w ♪{/s}{/color},2025-12-29T22:52:03.604Z
25,E2_World_B2_localization,,SAY.Dialog:SlowB2.12.Slow Ass,SAY.Dialog:SlowB2.12.Slow Ass,Goodbye...,Tot ziens...,2025-12-29T22:52:03.604Z
26,E2_World_B2_localization,After Hard Ass exits the Miner's House, and as he is looking for the Boss's house.,SAY.Dialog:ToTheBossHouse.1.Hard Ass,SAY.Dialog:ToTheBossHouse.1.Hard Ass,The Boss's house must be around here somewhere.,Het huis van de Baas moet hier ergens zijn.,2025-12-29T22:52:03.604Z
3,E2_MinersHouse_localization,Hard Ass enters the house of Miner Jenny.,SAY.Dialog:Miner.1.???,SAY.Dialog:Miner.1.???,A donkey? How'd you get here from the Mines?,Een ezel? Hoe ben jij hier van de Mijnen geraakt?,2025-12-29T22:52:03.604Z
4,E2_MinersHouse_localization,,SAY.Dialog:Miner.4.Miner Jenny,SAY.Dialog:Miner.4.Miner Jenny,It's me! Jenny. From the night shift.,Het ben ik! Jenny. Van de nachtploeg.,2025-12-29T22:52:03.604Z
5,E2_MinersHouse_localization,,SAY.Dialog:Miner.12.Miner Jenny,SAY.Dialog:Miner.12.Miner Jenny,"Quick, I need your help!","Snel, ik heb je hulp nodig!",2025-12-29T22:52:03.604Z
6,E2_MinersHouse_localization,,SAY.Dialog:Miner.13.Miner Jenny,SAY.Dialog:Miner.13.Miner Jenny,Run into the flames and grab my Computer!,Ren door de vlammen en breng mijn Computer terug!,2025-12-29T22:52:03.604Z
7,E2_MinersHouse_localization,,SAY.Dialog:Miner.14.Miner Jenny,SAY.Dialog:Miner.14.Miner Jenny,I NEED IT!,IK HEB HET NODIG!,2025-12-29T22:52:03.604Z
8,E2_MinersHouse_localization,Hard Ass doesn't move.,SAY.Dialog:Miner.11.Miner Jenny,SAY.Dialog:Miner.11.Miner Jenny,"What, you can't hear me with those big dumb donkey ears?","Wat, kan je me niet verstaan met je domme ezelsoren, ofzo?",2025-12-29T22:52:03.604Z
9,E2_MinersHouse_localization,A screen wipe (transition), Hard Ass has to fight Miner Jenny.,SAY.Dialog:Miner.7.Miner Jenny,SAY.Dialog:Miner.7.Miner Jenny,"Fine, I'll MAKE YOU DO IT!",Oké. IK MAAK ER ZEKER VAN DAT JE 'T VOOR MIJ DOET.,2025-12-29T22:52:03.604Z
10,E2_MinersHouse_localization,After killing Miner Jenny in battle.,SAY.Dialog:PostBattle.1.Hard Ass,SAY.Dialog:PostBattle.1.Hard Ass,She attacked... me.,Ze.. viel me aan.,2025-12-29T22:52:03.604Z
11,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.2.Hard Ass,SAY.Dialog:PostBattle.2.Hard Ass,The Humans don't deserve our labour.,De Mensen verdienen onze arbeid niet.,2025-12-29T22:52:03.604Z
12,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.3.Hard Ass,SAY.Dialog:PostBattle.3.Hard Ass,"So, it has come to this.","Dus, is het tot dit gekomen.",2025-12-29T22:52:03.604Z
13,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.4.Hard Ass,SAY.Dialog:PostBattle.4.Hard Ass,That Machine is more valuable to her than my life?,Die Machine is haar meer waard dan mijn leven?,2025-12-29T22:52:03.604Z
14,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.5.Hard Ass,SAY.Dialog:PostBattle.5.Hard Ass,After all those years working side by side in the Mine...,Na al die jaren zij-aan-zij te werken in de Mijnen...,2025-12-29T22:52:03.604Z
15,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.6.Hard Ass,SAY.Dialog:PostBattle.6.Hard Ass,Because I wouldn't save her Computer-Machine.,Omdat ik haar Computer-Machine niet wou redden.,2025-12-29T22:52:03.604Z
16,E2_MinersHouse_localization,,SAY.Dialog:PostBattle.8.Hard Ass,SAY.Dialog:PostBattle.8.Hard Ass,Not when they don't see us as equals.,Niet wanneer ze ons niet als gelijken zien.,2025-12-29T22:52:03.604Z
17,E2_MinersHouse_localization,Hard Ass can now leave the house.,SAY.Dialog:PostBattle.10.Hard Ass,SAY.Dialog:PostBattle.10.Hard Ass,No more Protests—it's time for Revolution.,Geen Protesten meer... Het is tijd voor een Revolutie.,2025-12-29T22:52:03.604Z
3,E2_BattleMiner_localization,Battle UI.,WRITE.DialogContainer.73,WRITE.DialogContainer.73,Hard Ass,(Hard Ass),2025-12-29T22:52:03.604Z
4,E2_BattleMiner_localization,Battle UI.,WRITE.DialogContainer.77,WRITE.DialogContainer.77,Miner Jenny,Mijnwerker Jenny,2025-12-29T22:52:03.604Z
5,E2_BattleMiner_localization,Enemy move.,WRITE.DialogContainer.1,WRITE.DialogContainer.1,Miner Jenny uses REFLECTION.,Mijnwerker Jenny gebruikt BEZINNING.,2025-12-29T22:52:03.604Z
6,E2_BattleMiner_localization,Enemy dialogue.,WRITE.DialogContainer.71,WRITE.DialogContainer.71,Ugh. I always knew you were a dumb beast.,Ugh. Ik wist altijd wel dat je maar een dom beest bent.,2025-12-29T22:52:03.604Z
7,E2_BattleMiner_localization,Enemy move.,WRITE.DialogContainer.34,WRITE.DialogContainer.34,Miner Jenny uses CURSE.,Mijnwerker Jenny gebruikt VLOEK.,2025-12-29T22:52:03.604Z
8,E2_BattleMiner_localization,Enemy dialogue.,WRITE.DialogContainer.32,WRITE.DialogContainer.32,You useless fucking animal! Move!!!,"Gij onnozel, nutteloos dier! KOM!!!",2025-12-29T22:52:03.604Z
9,E2_BattleMiner_localization,Enemy move.,WRITE.DialogContainer.42,WRITE.DialogContainer.42,Miner Jenny uses COAL THROW.,Mijnwerker Jenny gebruikt KOLEN SMIJTEN.,2025-12-29T22:52:03.604Z
10,E2_BattleMiner_localization,Enemy dialogue.,WRITE.DialogContainer.69,WRITE.DialogContainer.69,My Computer is worth a THOUSAND DONKEYS!,Mijn Computer is meer dan DUIZEND EZELS waard!,2025-12-29T22:52:03.604Z
11,E2_BattleMiner_localization,Enemy move.,WRITE.DialogContainer.46,WRITE.DialogContainer.46,Miner Jenny uses HELMET SMASH.,Mijnwerker Jenny gebruikt DJOEF OP U BAKKES,2025-12-29T22:52:03.604Z
12,E2_BattleMiner_localization,Enemy dialogue.,WRITE.DialogContainer.48,WRITE.DialogContainer.48,"So help me God, I will END YOU!!","Ik zweer het, ik maak u AF!",2025-12-29T22:52:03.604Z
13,E2_BattleMiner_localization,Enemy move.,WRITE.DialogContainer.44,WRITE.DialogContainer.44,Miner Jenny uses SHOVEL.,Mijnwerker Jenny gebruikt SCHUP.,2025-12-29T22:52:03.604Z
14,E2_BattleMiner_localization,Enemy dialogue.,WRITE.DialogContainer.50,WRITE.DialogContainer.50,EAT SHOVEL ASSHOLE!!,"EET DEZE SCHUP, KLOOTZAKSKE!!",2025-12-29T22:52:03.604Z
15,E2_BattleMiner_localization,Enemy dialogue. Jenny is close to death.,WRITE.DialogContainer.30,WRITE.DialogContainer.30,Is this... game over for me?,Is dit... Game Over voor mij?,2025-12-29T22:52:03.604Z
16,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.36,WRITE.DialogContainer.36,Miner Jenny responds.,Mijnwerker Jenny dient van wederwoord.,2025-12-29T22:52:03.604Z
17,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.9,WRITE.DialogContainer.9,How will you respond?,Wat is je respons?,2025-12-29T22:52:03.604Z
18,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.76,WRITE.DialogContainer.76,Grunt,Aggressief Grommen,2025-12-29T22:52:03.604Z
19,E2_BattleMiner_localization,,WRITE.DialogContainer.12,WRITE.DialogContainer.12,You Grunt. Miner Jenny becomes angry.,Je gromt aggressief. Mijnwerker Jenny wordt boos.,2025-12-29T22:52:03.604Z
20,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.79,WRITE.DialogContainer.79,Bray,Balken,2025-12-29T22:52:03.604Z
21,E2_BattleMiner_localization,,WRITE.DialogContainer.14,WRITE.DialogContainer.14,You Bray. Miner Jenny is confused.,Je balkt. Mijnwerker Jenny is de kluts kwijt.,2025-12-29T22:52:03.604Z
22,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.78,WRITE.DialogContainer.78,Tackle,Aanvallen,2025-12-29T22:52:03.604Z
23,E2_BattleMiner_localization,,WRITE.DialogContainer.20,WRITE.DialogContainer.20,You Tackle!,Je valt aan!,2025-12-29T22:52:03.604Z
24,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.75,WRITE.DialogContainer.75,Double Kick,Dubbelstampen,2025-12-29T22:52:03.604Z
25,E2_BattleMiner_localization,,WRITE.DialogContainer.22,WRITE.DialogContainer.22,You Double Kick!,Je doet een Dubbele Stamp!,2025-12-29T22:52:03.604Z
26,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.74,WRITE.DialogContainer.74,Stomp,Schoppen,2025-12-29T22:52:03.604Z
27,E2_BattleMiner_localization,,WRITE.DialogContainer.18,WRITE.DialogContainer.18,You Stomp. It's very effective!,Je schopt! Heel effectief.,2025-12-29T22:52:03.604Z
28,E2_BattleMiner_localization,Player move.,WRITE.DialogContainer.80,WRITE.DialogContainer.80,Headbutt,Kopstoot,2025-12-29T22:52:03.604Z
29,E2_BattleMiner_localization,,WRITE.DialogContainer.24,WRITE.DialogContainer.24,You Headbutt! It's very effective!,Je doet een koppertje! Heel effectief!,2025-12-29T22:52:03.604Z
30,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.57,WRITE.DialogContainer.57,It has no effect.,Zonder effect.,2025-12-29T22:52:03.604Z
31,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.59,WRITE.DialogContainer.59,It's not very effective...,Niet heel erg effectief...,2025-12-29T22:52:03.604Z
32,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.61,WRITE.DialogContainer.61,It's effective!,Het is effectief!,2025-12-29T22:52:03.604Z
33,E2_BattleMiner_localization,Battle text.,WRITE.DialogContainer.63,WRITE.DialogContainer.63,It's super effective!,Het is zeer effectief!,2025-12-29T22:52:03.604Z
2,E2_ChurchInt_localization,Hard stands in front of a painting of a donkey and a prophet.,SAY.Dialog:Church.1.Hard Ass,SAY.Dialog:Church.1.Hard Ass,Hmm.,Hmm.,2025-12-29T22:52:03.604Z
2,E2_TheatreInt_localization,Hard Ass stands on stage.,SAY.Dialog:Theatre.1.Hard Ass,SAY.Dialog:Theatre.1.Hard Ass,This place stinks.,"Dat meurt hier nog al, man.",2025-12-29T22:52:03.604Z
3,E2_ButtesHouse_localization,Hard Ass enters Mr. Butte's house from the bottom floor.,SAY.Dialog:ExitAttempt.1.Hard Ass,SAY.Dialog:ExitAttempt.1.Hard Ass,I hear something upstairs.,Ik hoor iets boven.,2025-12-29T22:52:03.604Z
