# File: 6_asses.masses_E6Proxy
# Processed: 2025-08-21T22:17:44.729Z
# Sheets: 8

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
43,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.399.Sturdy Ass,The 'Theatre'? Since when were you so interested in Theatre?,"",2025-08-21T22:17:44.729Z
44,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.400.{$NewName},Everyone is interested in Theatre!,"",2025-08-21T22:17:44.729Z
45,E6_World_localization,Sturdy and the Foal enter the village and look for the Theatre.,"",SAY.Dialog:SturdyArrivesAtVillage.402.Sturdy Ass,Follow me then. I'll tell you a story when we get there.,"",2025-08-21T22:17:44.729Z
46,E6_World_localization,"Dialogue for when Sturdy and the Foal arrive from the East entrance of Bumpkin Village.

Note for translators: this is the same dialogue as entering from the South entrance.","",SAY.Dialog:SturdyArrivesAtVillage.418.Sturdy Ass,"It's a shame you never saw this place as it was, before the Fire, before the Machines.","",2025-08-21T22:17:44.729Z
47,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.419.Sturdy Ass,I used to bring deliveries here from the Farm every day—,"",2025-08-21T22:17:44.729Z
48,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.420.{$NewName},—which one's the 'Theatre'?,"",2025-08-21T22:17:44.729Z
49,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.421.Sturdy Ass,The 'Theatre'? Since when were you so interested in Theatre?,"",2025-08-21T22:17:44.729Z
50,E6_World_localization,"","",SAY.Dialog:SturdyArrivesAtVillage.422.{$NewName},Everyone is interested in Theatre!,"",2025-08-21T22:17:44.729Z
51,E6_World_localization,Sturdy and the Foal enter the village and look for the Theatre.,"",SAY.Dialog:SturdyArrivesAtVillage.424.Sturdy Ass,Follow me then. I'll tell you a story when we get there.,"",2025-08-21T22:17:44.729Z
52,E6_World_localization,Dialogue that plays when Sturdy tries to backtrack / leave Bumpkin too early.,"",SAY.Dialog:AttemptToBacktrack_STARTOFF.4.{$NewName},Mother! Where are you going?!,"",2025-08-21T22:17:44.729Z
53,E6_World_localization,"","",SAY.Dialog:AttemptToBacktrack_STARTOFF.5.{$NewName},You promised to show me the Theatre!,"",2025-08-21T22:17:44.729Z
54,E6_World_localization,Dialogue that plays when Sturdy and the Foal arrive at the Theatre.,"",SAY.Dialog:EnterTheTheatre.7.Sturdy Ass,This building is a remnant of another time.,"",2025-08-21T22:17:44.729Z
55,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.109.Sturdy Ass,"Before the Humans betrayed us, I used to perform with them here.","",2025-08-21T22:17:44.729Z
56,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.6.{$NewName},Huh? You never told me that.,"",2025-08-21T22:17:44.729Z
57,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.43.Sturdy Ass,"Well, you never asked...","",2025-08-21T22:17:44.729Z
58,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.111.Sturdy Ass,"Once a year, I used to carry a Human child on my back and stand very still under bright lights.","",2025-08-21T22:17:44.729Z
59,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.110.Sturdy Ass,It was an elaborate spectacle.,"",2025-08-21T22:17:44.729Z
60,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.112.Sturdy Ass,I was the star.,"",2025-08-21T22:17:44.729Z
61,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.50.{$NewName},Can I go inside?,"",2025-08-21T22:17:44.729Z
62,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.115.Sturdy Ass,It's not safe. The Theatre might collapse at any moment.,"",2025-08-21T22:17:44.729Z
63,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.116.Sturdy Ass,The structure lacks integrity and we can't fit through the door.,"",2025-08-21T22:17:44.729Z
64,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.113.{$NewName},I can totally fit and I'll be super safe.,"",2025-08-21T22:17:44.729Z
65,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.117.{$NewName},I just want to look inside.,"",2025-08-21T22:17:44.729Z
66,E6_World_localization,Jump to line x or y.,"",SAY.Dialog:EnterTheTheatre.121.{$NewName},Please?,"",2025-08-21T22:17:44.729Z
67,E6_World_localization,Dialogue option 1.1.,"",MENU.Dialog:EnterTheTheatre.51,FINE...,"",2025-08-21T22:17:44.729Z
68,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.80.Sturdy Ass,Fine... I suppose you're getting old enough to make your own decisions—,"",2025-08-21T22:17:44.729Z
69,E6_World_localization,Jump to line x or y.,"",SAY.Dialog:EnterTheTheatre.81.{$NewName},—WAHOO! You're the best!,"",2025-08-21T22:17:44.729Z
70,E6_World_localization,Dialogue option 1.2.,"",MENU.Dialog:EnterTheTheatre.52,No.,"",2025-08-21T22:17:44.729Z
71,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.55.Sturdy Ass,No. It's not safe.,"",2025-08-21T22:17:44.729Z
72,E6_World_localization,Jump to line y.,"",SAY.Dialog:EnterTheTheatre.56.{$NewName},Pleeeeeaaaaaaaaase?,"",2025-08-21T22:17:44.729Z
73,E6_World_localization,Dialogue option 2.1.,"",MENU.Dialog:EnterTheTheatre.98,Call out nervously and ask if she needs any help.,"",2025-08-21T22:17:44.729Z
74,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.102.Sturdy Ass,Is everything all right in there? Do you need any help?,"",2025-08-21T22:17:44.729Z
75,E6_World_localization,Jump to line x.,"",SAY.Dialog:EnterTheTheatre.103.{$NewName},I'm FINE MOTHER!,"",2025-08-21T22:17:44.729Z
76,E6_World_localization,Dialogue option 2.2. Jump to line x.,"",MENU.Dialog:EnterTheTheatre.99,Stay silent and be patient.,"",2025-08-21T22:17:44.729Z
77,E6_World_localization,"Dialogue options (2.1 and 2.2) converge. 
The Foal exits the Theatre.","",SAY.Dialog:EnterTheTheatre.78.{$NewName},Told ya I'd be safe!,"",2025-08-21T22:17:44.729Z
78,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.89.Sturdy Ass,Would you like me to show you the Old Church next?,"",2025-08-21T22:17:44.729Z
79,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.79.{$NewName},Ohh... I just remembered I promised Uncle Bad Ass we'd play Rocks!,"",2025-08-21T22:17:44.729Z
80,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.118.Sturdy Ass,"But, what about our quality time?!","",2025-08-21T22:17:44.729Z
81,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.90.{$NewName},I gotta go.,"",2025-08-21T22:17:44.729Z
82,E6_World_localization,The Foal runs away and exits the scene.,"",SAY.Dialog:EnterTheTheatre.91.{$NewName},"Love you, bye!","",2025-08-21T22:17:44.729Z
83,E6_World_localization,Sturdy turns to go explore the area.,"",SAY.Dialog:EnterTheTheatre.389.Sturdy Ass,...I love you too.,"",2025-08-21T22:17:44.729Z
84,E6_World_localization,Dialogue option 3.1. Jump back to line x.,"",MENU.Dialog:EnterTheTheatre.63,FINE...,"",2025-08-21T22:17:44.729Z
85,E6_World_localization,Dialogue option 3.2.,"",MENU.Dialog:EnterTheTheatre.64,No.,"",2025-08-21T22:17:44.729Z
86,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.58.Sturdy Ass,You can make your own decisions when you're older!,"",2025-08-21T22:17:44.729Z
87,E6_World_localization,Jump to line x or y.,"",SAY.Dialog:EnterTheTheatre.59.{$NewName},COME ON!,"",2025-08-21T22:17:44.729Z
88,E6_World_localization,Dialogue option 4.1. Jump back to line x.,"",MENU.Dialog:EnterTheTheatre.65,FINE...,"",2025-08-21T22:17:44.729Z
89,E6_World_localization,Dialogue option 4.2.,"",MENU.Dialog:EnterTheTheatre.66,No.,"",2025-08-21T22:17:44.729Z
90,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.61.Sturdy Ass,No means NO!,"",2025-08-21T22:17:44.729Z
91,E6_World_localization,"","",SAY.Dialog:EnterTheTheatre.62.{$NewName},UGH YOU NEVER LET ME DO ANYTHING FUN!,"",2025-08-21T22:17:44.729Z
92,E6_World_localization,The Foal runs away and exits the scene. Jump back to line z.,"",SAY.Dialog:EnterTheTheatre.123.{$NewName},I'M OUTTA HERE.,"",2025-08-21T22:17:44.729Z
93,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture0_VillageFarWestExit.334.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
94,E6_World_localization,"","",SAY.Dialog_Sculpture0_VillageFarWestExit.336.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
95,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture0_VillageFarWestExit.337.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
96,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture1_VillageWest.340.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
97,E6_World_localization,"","",SAY.Dialog_Sculpture1_VillageWest.341.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
98,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture1_VillageWest.343.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
99,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture2_VillageNorth.341.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
100,E6_World_localization,"","",SAY.Dialog_Sculpture2_VillageNorth.342.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
101,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture2_VillageNorth.344.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
102,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture3_VillageSouth.347.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
103,E6_World_localization,"","",SAY.Dialog_Sculpture3_VillageSouth.348.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
104,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture3_VillageSouth.350.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
105,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture4_VillageEast.348.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
106,E6_World_localization,"","",SAY.Dialog_Sculpture4_VillageEast.349.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
107,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture4_VillageEast.351.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
108,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture5_FannysideEast.348.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
109,E6_World_localization,"","",SAY.Dialog_Sculpture5_FannysideEast.349.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
110,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture5_FannysideEast.351.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
111,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.","",SAY.Dialog_Sculpture6_Mine.349.Sturdy Ass,This place was so beautiful...,"",2025-08-21T22:17:44.729Z
112,E6_World_localization,"","",SAY.Dialog_Sculpture6_Mine.350.Sturdy Ass,And now it's just a pile of junk left behind and forgotten.,"",2025-08-21T22:17:44.729Z
113,E6_World_localization,Art making mini game.,"",SAY.Dialog_Sculpture6_Mine.352.Sturdy Ass,Maybe I could make something special here?,"",2025-08-21T22:17:44.729Z
114,E6_World_localization,Dialogue for when Sturdy is at the Well.,"",SAY.Dialog:Well.10.Sturdy Ass,Oh Comrade Trusty...,"",2025-08-21T22:17:44.729Z
115,E6_World_localization,Repeater line.,"",SAY.Dialog:Well.12.Sturdy Ass,Rest in power my dear Comrade.,"",2025-08-21T22:17:44.729Z
116,E6_World_localization,Sturdy approaches a sculpture.,"",SAY.Dialog_Sculpture0_VillageFarWestExit.315.Sturdy Ass,This sculpture reminds me of how difficult it was to come up with a name for the Foal.,"",2025-08-21T22:17:44.729Z
117,E6_World_localization,"Jump to line x, y, or z.","",SAY.Dialog_Sculpture0_VillageFarWestExit.316.Sturdy Ass,It needs a title:,"",2025-08-21T22:17:44.729Z
118,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture0_VillageFarWestExit.312,"""Enfant Terrible""","",2025-08-21T22:17:44.729Z
119,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture0_VillageFarWestExit.16.Sturdy Ass,"""Enfant Terrible""","",2025-08-21T22:17:44.729Z
120,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture0_VillageFarWestExit.314,"""Kin Aesthetic Response""","",2025-08-21T22:17:44.729Z
121,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture0_VillageFarWestExit.17.Sturdy Ass,"""Kin Aesthetic Response""","",2025-08-21T22:17:44.729Z
122,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture0_VillageFarWestExit.313,"""Growing Pains""","",2025-08-21T22:17:44.729Z
123,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture0_VillageFarWestExit.18.Sturdy Ass,"""Growing Pains""","",2025-08-21T22:17:44.729Z
124,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture0_VillageFarWestExit.310.Sturdy Ass,The Foal can be a real hoof-full sometimes.,"",2025-08-21T22:17:44.729Z
125,E6_World_localization,Sturdy approaches a sculpture.,"",SAY.Dialog_Sculpture1_VillageWest.15.Sturdy Ass,Making art is finally giving me an outlet to express myself.,"",2025-08-21T22:17:44.729Z
126,E6_World_localization,"Jump to line x, y, or z.","",SAY.Dialog_Sculpture1_VillageWest.311.Sturdy Ass,But who am I?,"",2025-08-21T22:17:44.729Z
127,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture1_VillageWest.16,"""My Womb, My Self""","",2025-08-21T22:17:44.729Z
128,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture1_VillageWest.20.Sturdy Ass,"""My Womb, My Self""","",2025-08-21T22:17:44.729Z
129,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture1_VillageWest.17,"""Mother Courage""","",2025-08-21T22:17:44.729Z
130,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture1_VillageWest.23.Sturdy Ass,"""Mother Courage""","",2025-08-21T22:17:44.729Z
131,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture1_VillageWest.18,"""Ecstasy of a Mother""","",2025-08-21T22:17:44.729Z
132,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture1_VillageWest.26.Sturdy Ass,"""Ecstasy of a Mother""","",2025-08-21T22:17:44.729Z
133,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture1_VillageWest.303.Sturdy Ass,Does being a mother define me?,"",2025-08-21T22:17:44.729Z
134,E6_World_localization,Sturdy approaches a sculpture.,"",SAY.Dialog_Sculpture2_VillageNorth.17.Sturdy Ass,Machines could never make a sculpture like this one!,"",2025-08-21T22:17:44.729Z
135,E6_World_localization,"Jump to line x, y, or z.","",SAY.Dialog_Sculpture2_VillageNorth.311.Sturdy Ass,What should I call this?,"",2025-08-21T22:17:44.729Z
136,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture2_VillageNorth.18,"""If The Machines Never Were""","",2025-08-21T22:17:44.729Z
137,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture2_VillageNorth.22.Sturdy Ass,"""If The Machines Never Were""","",2025-08-21T22:17:44.729Z
138,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture2_VillageNorth.19,"""The Protest in My Heart""","",2025-08-21T22:17:44.729Z
139,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture2_VillageNorth.25.Sturdy Ass,"""The Protest in My Heart""","",2025-08-21T22:17:44.729Z
140,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture2_VillageNorth.20,"""The Tyranny of Machinery""","",2025-08-21T22:17:44.729Z
141,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture2_VillageNorth.28.Sturdy Ass,"""The Tyranny of Machinery""","",2025-08-21T22:17:44.729Z
142,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture2_VillageNorth.303.Sturdy Ass,"Damn those evil, soulless, job-taking, child-killing Machines.","",2025-08-21T22:17:44.729Z
143,E6_World_localization,"Sturdy approaches a sculpture.
Jump to line x, y, or z.","",SAY.Dialog_Sculpture3_VillageSouth.17.Sturdy Ass,Trusty was always better at coming up with names...,"",2025-08-21T22:17:44.729Z
144,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture3_VillageSouth.19,"""Trusty, All is Well""","",2025-08-21T22:17:44.729Z
145,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture3_VillageSouth.340.Sturdy Ass,"""Trusty, All is Well""","",2025-08-21T22:17:44.729Z
146,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture3_VillageSouth.20,"""hee haw hi hon 'ee ah he a'w""","",2025-08-21T22:17:44.729Z
147,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture3_VillageSouth.338.Sturdy Ass,"""hee haw hi hon 'ee ah he a'w""","",2025-08-21T22:17:44.729Z
148,E6_World_localization,"Dialogue option 3. 
This variation appears if Old Ass's last words were 'Ass Power'.","",MENU.Dialog_Sculpture3_VillageSouth.18,"""Ass Power!""","",2025-08-21T22:17:44.729Z
149,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture3_VillageSouth.333.Sturdy Ass,"""Ass Power!""","",2025-08-21T22:17:44.729Z
150,E6_World_localization,"Dialogue option 3.
This variation appears if Old Ass's last words were 'I'm scared'.","",MENU.Dialog_Sculpture3_VillageSouth.327,"""I'm Scared""","",2025-08-21T22:17:44.729Z
151,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture3_VillageSouth.336.Sturdy Ass,"""I'm Scared""","",2025-08-21T22:17:44.729Z
152,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture3_VillageSouth.303.Sturdy Ass,Our Herd has lost so much.,"",2025-08-21T22:17:44.729Z
153,E6_World_localization,"Sturdy approaches a sculpture.
Jump to line x, y, or z.","",SAY.Dialog_Sculpture4_VillageEast.17.Sturdy Ass,Being an artist is one of the most spiritual things I've done with my life.,"",2025-08-21T22:17:44.729Z
154,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture4_VillageEast.18,"""The Gods Leadeth Me""","",2025-08-21T22:17:44.729Z
155,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture4_VillageEast.22.Sturdy Ass,"""The Gods Leadeth Me""","",2025-08-21T22:17:44.729Z
156,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture4_VillageEast.19,"""Golden Showers for All""","",2025-08-21T22:17:44.729Z
157,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture4_VillageEast.25.Sturdy Ass,"""Golden Showers for All""","",2025-08-21T22:17:44.729Z
158,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture4_VillageEast.20,"""Our Souls Will Meet in the Next Life""","",2025-08-21T22:17:44.729Z
159,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture4_VillageEast.28.Sturdy Ass,"""Our Souls Will Meet in the Next Life""","",2025-08-21T22:17:44.729Z
160,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture4_VillageEast.303.Sturdy Ass,Praise be to the Gods.,"",2025-08-21T22:17:44.729Z
161,E6_World_localization,"Sturdy approaches a sculpture.
Jump to line x, y, or z.","",SAY.Dialog_Sculpture5_FannysideEast.17.Sturdy Ass,This sculpture will remind everyone of Fannyside's golden days.,"",2025-08-21T22:17:44.729Z
162,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture5_FannysideEast.18,"""The Pleasures of Entering Fannyside""","",2025-08-21T22:17:44.729Z
163,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture5_FannysideEast.22.Sturdy Ass,"""The Pleasures of Entering Fannyside""","",2025-08-21T22:17:44.729Z
164,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture5_FannysideEast.19,"""Farm and Content""","",2025-08-21T22:17:44.729Z
165,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture5_FannysideEast.25.Sturdy Ass,"""Farm and Content""","",2025-08-21T22:17:44.729Z
166,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture5_FannysideEast.20,"""The Fields Weep with the Blood of our Ancestors""","",2025-08-21T22:17:44.729Z
167,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture5_FannysideEast.28.Sturdy Ass,"""The Fields Weep with the Blood of our Ancestors""","",2025-08-21T22:17:44.729Z
168,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture5_FannysideEast.303.Sturdy Ass,There's nothing quite like home.,"",2025-08-21T22:17:44.729Z
169,E6_World_localization,Sturdy approaches a sculpture.,"",SAY.Dialog_Sculpture6_Mine.17.Sturdy Ass,"Those months we spent in the Mine were a constant reminder of how I lost my beloved daughter, Lazy.","",2025-08-21T22:17:44.729Z
170,E6_World_localization,"Jump to line x, y, or z.","",SAY.Dialog_Sculpture6_Mine.311.Sturdy Ass,I'll name this sculpture in tribute to her:,"",2025-08-21T22:17:44.729Z
171,E6_World_localization,Dialogue option 1.,"",MENU.Dialog_Sculpture6_Mine.18,"""First Born, First Lost""","",2025-08-21T22:17:44.729Z
172,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture6_Mine.22.Sturdy Ass,"""First Born, First Lost""","",2025-08-21T22:17:44.729Z
173,E6_World_localization,Dialogue option 2.,"",MENU.Dialog_Sculpture6_Mine.19,"""A Study in Laziness""","",2025-08-21T22:17:44.729Z
174,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture6_Mine.25.Sturdy Ass,"""A Study in Laziness""","",2025-08-21T22:17:44.729Z
175,E6_World_localization,Dialogue option 3.,"",MENU.Dialog_Sculpture6_Mine.20,"""Boredom is Freedom, is Eternity""","",2025-08-21T22:17:44.729Z
176,E6_World_localization,Jump to line x.,"",SAY.Dialog_Sculpture6_Mine.28.Sturdy Ass,"""Boredom is Freedom, is Eternity""","",2025-08-21T22:17:44.729Z
177,E6_World_localization,"Dialogue (1, 2, 3) converges.","",SAY.Dialog_Sculpture6_Mine.303.Sturdy Ass,"I will never forget you, Lazy.","",2025-08-21T22:17:44.729Z
178,E6_World_localization,Sequence of one-off dialogues from Nice Ass when Sturdy tries to talk to her as she's plowing.,"",SAY.Dialog:NiceLoop.10.Nice Ass,Hi Sturdy! Bye Sturdy!,"",2025-08-21T22:17:44.729Z
179,E6_World_localization,"","",SAY.Dialog:NiceLoop.12.Nice Ass,Isn't it a beautiful day?,"",2025-08-21T22:17:44.729Z
180,E6_World_localization,"","",SAY.Dialog:NiceLoop.24.Nice Ass,Let's catch up later!,"",2025-08-21T22:17:44.729Z
181,E6_World_localization,"","",SAY.Dialog:NiceLoop.21.Nice Ass,"Golly, you're looking well!","",2025-08-21T22:17:44.729Z
182,E6_World_localization,"Dialogue when Sturdy comes across Sad at his Memorial Garden.
This dialogue only happens when Sad is still on the Farm.","",SAY.Dialog:Sad.10.Sad Ass,Hullo Sturdy!,"",2025-08-21T22:17:44.729Z
183,E6_World_localization,"","",SAY.Dialog:Sad.22.Sturdy Ass,"Sad, this Memorial Garden is coming along beautifully.","",2025-08-21T22:17:44.729Z
184,E6_World_localization,"","",SAY.Dialog:Sad.23.Sad Ass,Turns out that tending to the memories of our lost loved ones is something I'm really good at...,"",2025-08-21T22:17:44.729Z
185,E6_World_localization,"","",SAY.Dialog:Sad.29.Sturdy Ass,Lazy's memorial is particularly beautiful.,"",2025-08-21T22:17:44.729Z
186,E6_World_localization,"","",SAY.Dialog:Sad.32.Sturdy Ass,The Gods would be so impressed by your work.,"",2025-08-21T22:17:44.729Z
187,E6_World_localization,"","",SAY.Dialog:Sad.30.Sturdy Ass,I'm glad you found what you're good at Comrade.,"",2025-08-21T22:17:44.729Z
188,E6_World_localization,"","",SAY.Dialog:Sad.26.Sturdy Ass,"I'm trying to spend quality time with {$NewName}, but she's growing up too fast.","",2025-08-21T22:17:44.729Z
189,E6_World_localization,"","",SAY.Dialog:Sad.67.Sturdy Ass,Soon she'll leave me on my own.,"",2025-08-21T22:17:44.729Z
190,E6_World_localization,"","",SAY.Dialog:Sad.33.Sad Ass,"Sometimes, being on your own isn't so lonely...","",2025-08-21T22:17:44.729Z
191,E6_World_localization,"","",SAY.Dialog:Sad.68.Sad Ass,"Take care, Comrade.","",2025-08-21T22:17:44.729Z
192,E6_World_localization,Repeater line.,"",SAY.Dialog:Sad.12.Sad Ass,Time to get back to work...,"",2025-08-21T22:17:44.729Z
193,E6_World_localization,Repeater line when interacting with the Tractor.,"",SAY.Dialog:Tractor.10.Sturdy Ass,Stupid Tractor-Machine.,"",2025-08-21T22:17:44.729Z
194,E6_World_localization,"Sturdy approaches Thirsty, who is surrounded by containers filled with water.","",SAY.Dialog_Thirsty.38.Thirsty Ass,"Comrade Sturdy! Hell, you look parched!","",2025-08-21T22:17:44.729Z
195,E6_World_localization,"","",SAY.Dialog_Thirsty.43.Thirsty Ass,Mosey on over and take a sip of my new drink special: The Pail Ale!,"",2025-08-21T22:17:44.729Z
196,E6_World_localization,"","",SAY.Dialog_Thirsty.44.Thirsty Ass,"Tonight, The Bottoms Up Bar is finally openin'!","",2025-08-21T22:17:44.729Z
197,E6_World_localization,"","",SAY.Dialog_Thirsty.50.Thirsty Ass,Always been my darn DREAM to have a place for us Asses to take a break and share some good 'ol water.,"",2025-08-21T22:17:44.729Z
198,E6_World_localization,"","",SAY.Dialog_Thirsty.49.Sturdy Ass,"It's looking good, Comrade.","",2025-08-21T22:17:44.729Z
199,E6_World_localization,"","",SAY.Dialog_Thirsty.51.Sturdy Ass,I could definitely use a drink and an ear to bend.,"",2025-08-21T22:17:44.729Z
200,E6_World_localization,Jump to line x or y.,"",SAY.Dialog_Thirsty.66.Thirsty Ass,"What's gettin' ya down, Comrade?","",2025-08-21T22:17:44.729Z
201,E6_World_localization,Dialogue option 1.1. (Spoken by Sturdy),"",MENU.Dialog_Thirsty.67,{$NewName} isn't interested in our Traditions.,"",2025-08-21T22:17:44.729Z
