# File: 3_asses.masses_E3Proxy
# Processed: 2025-12-29T08:53:10.841Z
# Sheets: 10

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
58,E3_Mine1F_localization,Dialogue option 3.2.,,MENU.Dialog:ThirstyBig_Public.94,"Boulders can't stop water, can they?","Rotsblokken kunnen water niet stoppen, hè?",2025-12-29T08:53:10.841Z
59,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.84.{$NewName},"Boulders can't stop water, can they?","Rotsblokken kunnen water niet stoppen, hè?",2025-12-29T08:53:10.841Z
60,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.85.Big Ass,"You know your rocks little Comrade, but this one's out of your league.","Ge kent uw stenen wel, kleine Kameraad, maar deze is te straf voor u.",2025-12-29T08:53:10.841Z
61,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:ThirstyBig_Public.86.Thirsty Ass,Now skidaddle! We gotta git rockin'!,Allez vooruit! Wij moeten nog rotsen rollen!,2025-12-29T08:53:10.841Z
62,E3_Mine1F_localization,Dialogue option 3.3.,,MENU.Dialog:ThirstyBig_Public.93,Isn't there a better way to move a boulder?,Is er geen betere manier om zo’n kei te verleggen?,2025-12-29T08:53:10.841Z
63,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.87.{$NewName},Isn't there a better way to move a boulder?,Is er geen betere manier om zo’n kei te verleggen?,2025-12-29T08:53:10.841Z
64,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.88.Big Ass,Muscle is the greatest method there is.,Spieren is de beste methode die er is.,2025-12-29T08:53:10.841Z
65,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.95.{$NewName},But why don't you make a system that would lift one side up when you put enough weight on the other side?,Maar waarom maakt ge geen systeem dat één kant opheft als ge gewicht op de andere zet?,2025-12-29T08:53:10.841Z
66,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.96.{$NewName},You could make it fun too!,Ge kunt het zelfs plezant maken!,2025-12-29T08:53:10.841Z
67,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.89.Thirsty Ass,"Heck, you tryin' to tell us that we don't know what we're ding dang doin' lil' Comrade?","Allez, wilt ge ons wijsmaken dat wij nie weten waar we mee bezig zijn, kleine Kameraad?",2025-12-29T08:53:10.841Z
68,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:ThirstyBig_Public.97.Thirsty Ass,Now git goin'!,"En vooruit nu, hup!",2025-12-29T08:53:10.841Z
69,E3_Mine1F_localization,Repeater for Thirsty Ass.,,SAY.Dialog:ThirstyBig_Public.15.Thirsty Ass,"Go on, git!","Vooruit, wegwezen!",2025-12-29T08:53:10.841Z
70,E3_Mine1F_localization,Private conversation with Big and Thirsty, while Foal is inside the tunnels.,,SAY.Dialog:TunnelBigThirstyPrivate.1.{$NewName},What's that heavy breathing?,Wat is dat zwaar gehijg?,2025-12-29T08:53:10.841Z
71,E3_Mine1F_localization,The camera moves over to Thirsty Ass.,,SAY.Dialog:TunnelBigThirstyPrivate.23.Big Ass,"*oof!*—You wanted water and you got it, Thirsty!","*oef!*—Ge wilde water en ge hebt het, Dorstlap!",2025-12-29T08:53:10.841Z
72,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.19.Thirsty Ass,This ain't—*oof!*—what I wanted!,Dit is—*oef!*—nie wat ik wilde!,2025-12-29T08:53:10.841Z
73,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.18.Big Ass,*oof*—When was the last time any of us got what we wanted?,*oef*—Wanneer heeft iemand van ons nog gekregen wat hij wou?,2025-12-29T08:53:10.841Z
74,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.28.Big Ass,If the rain doesn't stop or the Humans don't come back—*oof!*—we're going to starve.,Als de regen nie stopt of de Mensen nie terugkomen—*oef!*—gaan we verhongeren.,2025-12-29T08:53:10.841Z
75,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.17.Thirsty Ass,Don't tell me yer—*oof!*—thinking about leavin'?,Zeg me nie dat ge—*oef!*—van plan zijt om weg te gaan?,2025-12-29T08:53:10.841Z
76,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.32.Big Ass,...,...,2025-12-29T08:53:10.841Z
77,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.31.Big Ass,"Comrade, I want more in life.","Kameraad, ik wil méér in ’t leven.",2025-12-29T08:53:10.841Z
78,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.30.Thirsty Ass,Just because yer wantin' more in life don't mean you got to abandon yer home!,"Omdat ge meer wilt in ’t leven, wilt da nog nie zeggen dat ge uw thuis moet achterlaten!",2025-12-29T08:53:10.841Z
79,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.29.Thirsty Ass,I'm dreaming of setting up a darn special place right here in Fannyside where Asses can get a drink and let loose.,Ik droom ervan om hier in Muilegem een caféke te maken waar Ezels kunnen drinken en ontspannen.,2025-12-29T08:53:10.841Z
80,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.33.Thirsty Ass,It'd have all kinds of tasty water.,Er zou van alles zijn aan lekker water.,2025-12-29T08:53:10.841Z
81,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.16.Thirsty Ass,Rain water. River water. Pond water.,Regenwater. Rivierwater. Plaswater.,2025-12-29T08:53:10.841Z
82,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.15.Thirsty Ass,I’d call it... Bottoms Up!,Ik zou ’t noemen… Ad Fundum!,2025-12-29T08:53:10.841Z
83,E3_Mine1F_localization,,,SAY.Dialog:TunnelBigThirstyPrivate.14.Big Ass,*oof!*—No Humans?,*oef!*—Geen Mensen?,2025-12-29T08:53:10.841Z
84,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:TunnelBigThirstyPrivate.21.Thirsty Ass,No... *oof!*—I guess not.,Nee... *oef!*—Waarschijnlijk nie.,2025-12-29T08:53:10.841Z
85,E3_Mine1F_localization,Public conversation with Sick, Kick, and Hard.,,SAY.Dialog:HardKick_Public.13.{$NewName},"Uncle Kick, Uncle Hard, do you want to watch me play Rocks?","Nonkel Hoef, Nonkel Stoer, willen jullie kijken naar mijn Stenen-spel?",2025-12-29T08:53:10.841Z
86,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.76.Kick Ass,Does this LOOK LIKE A TIME FOR GAMES?!,Lijkt dit OP EEN MOMENT VOOR SPELLETJES?!,2025-12-29T08:53:10.841Z
87,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.139.Kick Ass,Sorry—@#$%&!—Aunty Sick is... pretty messed up right now.,Sorry—Godver!—Tante Snotje is… serieus slecht nu.,2025-12-29T08:53:10.841Z
88,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.75.{$NewName},What's wrong with her?,Wat scheelt er met haar?,2025-12-29T08:53:10.841Z
89,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.101.Hard Ass,Our bodies break down in rainy weather.,Ons lijf gaat kapot in dat nat weer.,2025-12-29T08:53:10.841Z
90,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.100.{$NewName},Is that what happened to your ear?,Is dat wat er met uw oor gebeurd is?,2025-12-29T08:53:10.841Z
91,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.21.Hard Ass,No.,Nee.,2025-12-29T08:53:10.841Z
92,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.103.Hard Ass,"On the day of the Protest, I was in charge of saving the Humans from the Fire.",Op de dag van het Protest moest ik de Mensen redden van het Vuur.,2025-12-29T08:53:10.841Z
93,E3_Mine1F_localization,Jump to dialogue options. Line 94 or 96.,,SAY.Dialog:HardKick_Public.102.Hard Ass,I became trapped inside of a burning house.,Ik zat vast in een brandend huis.,2025-12-29T08:53:10.841Z
94,E3_Mine1F_localization,Spoken by the Foal Dialogue option 1.1.,,MENU.Dialog:HardKick_Public.23,What happened next?,En wat gebeurde er dan?,2025-12-29T08:53:10.841Z
95,E3_Mine1F_localization,Jump to line 99, 101, or 103.,,SAY.Dialog:HardKick_Public.33.{$NewName},What happened next?,En wat gebeurde er dan?,2025-12-29T08:53:10.841Z
96,E3_Mine1F_localization,Spoken by the Foal Dialogue option 1.2.,,MENU.Dialog:HardKick_Public.26,Oh right. I've heard this story before.,Ah juist. Dit verhaal heb ik al gehoord.,2025-12-29T08:53:10.841Z
97,E3_Mine1F_localization,Jump to line 99, 101, or 103.,,SAY.Dialog:HardKick_Public.62.{$NewName},Oh right. I've heard this story before.,Ah juist. Dit verhaal heb ik al gehoord.,2025-12-29T08:53:10.841Z
98,E3_Mine1F_localization,Dialogue option 2.1.,,MENU.Dialog:HardKick_Public.104,The flames melted my skin and punctured my ear drum.,De vlammen deden mijn vel smelten en doorboorden mijn trommelvlies.,2025-12-29T08:53:10.841Z
99,E3_Mine1F_localization,Jump to 105.,,SAY.Dialog:HardKick_Public.110.Hard Ass,The flames melted my skin and punctured my ear drum.,De vlammen deden mijn vel smelten en doorboorden mijn trommelvlies.,2025-12-29T08:53:10.841Z
100,E3_Mine1F_localization,Dialogue option 2.2.,,MENU.Dialog:HardKick_Public.106,My ear was caught on a wooden spike. I had to tear it off.,Mijn oor bleef hangen aan een houten pin. Ik moest het afscheuren.,2025-12-29T08:53:10.841Z
101,E3_Mine1F_localization,Jump to 105.,,SAY.Dialog:HardKick_Public.114.Hard Ass,My ear was caught on a wooden spike. I had to tear it off.,Mijn oor bleef hangen aan een houten pin. Ik moest het afscheuren.,2025-12-29T08:53:10.841Z
102,E3_Mine1F_localization,Dialogue option 2.3.,,MENU.Dialog:HardKick_Public.105,"My ear was crushed, became gangrenous, and fell off four days later.","Mijn oor is geplet, is beginnen rotten en viel er vier dagen later af.",2025-12-29T08:53:10.841Z
103,E3_Mine1F_localization,Jump to 105.,,SAY.Dialog:HardKick_Public.112.Hard Ass,"My ear was crushed, became gangrenous, and fell off four days later.","Mijn oor is geplet, is beginnen rotten en viel er vier dagen later af.",2025-12-29T08:53:10.841Z
104,E3_Mine1F_localization,All dialogue options lead here.,,SAY.Dialog:HardKick_Public.28.Sick Ass,*COUGH COUGH COUGH*,*KUCH KUCH KUCH*,2025-12-29T08:53:10.841Z
105,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.29.Kick Ass,FIGHT IT!—FIGHT IT!,VECHT ERTEGEN!—VECHT!,2025-12-29T08:53:10.841Z
106,E3_Mine1F_localization,,,SAY.Dialog:HardKick_Public.30.Sick Ass,*COUGH COUGH COUGH COUGH COUGH*,*KUCH KUCH KUCH KUCH KUCH*,2025-12-29T08:53:10.841Z
107,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:HardKick_Public.31.Hard Ass,That's enough. Run along.,’t Is genoeg. Ga nu weg.,2025-12-29T08:53:10.841Z
108,E3_Mine1F_localization,Repeater line for Hard Ass.,,SAY.Dialog:HardKick_Public.11.Hard Ass,I said leave us.,Ik zei: laat ons met rust.,2025-12-29T08:53:10.841Z
109,E3_Mine1F_localization,Repeater line for Sick Ass.,,SAY.Dialog:SickMoans.1.Sick Ass,*COUGH*,*KUCH*,2025-12-29T08:53:10.841Z
110,E3_Mine1F_localization,Private conversation between Hard and Kick, while Foal is inside the tunnels.,,SAY.Dialog:TunnelHardKickPrivate.1.{$NewName},It sounds like someone's in pain...,’t Klinkt alsof iemand pijn heeft...,2025-12-29T08:53:10.841Z
111,E3_Mine1F_localization,The camera moves over to Sick Ass.,,SAY.Dialog:TunnelHardKickPrivate.11.Sick Ass,*COUGH COUGH*,*KUCH KUCH*,2025-12-29T08:53:10.841Z
112,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.21.Kick Ass,Sick! Comrade! COME ON GIRL!,"Snotje! Kameraad! KOMAAN, MEISJE!",2025-12-29T08:53:10.841Z
113,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.13.Kick Ass,Don't even THINK about going where I CAN'T FIND YOU!,Ge gaat er zelfs nie aan dénken om te gaan waar ik u NIE KAN VINDEN!,2025-12-29T08:53:10.841Z
114,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.12.Hard Ass,"At ease, Comrade.","Rustig, Kameraad.",2025-12-29T08:53:10.841Z
115,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.16.Kick Ass,AT EASE? @#$%&!!!!,RUSTIG? Godverdomme!!!!,2025-12-29T08:53:10.841Z
116,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.15.Kick Ass,Staying out in the rain every day was YOUR STUPID idea!,Elke dag in de regen blijven was UW STOM IDEE!,2025-12-29T08:53:10.841Z
117,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.10.Kick Ass,"And for what, HUH?","En voor wat, HÈ?",2025-12-29T08:53:10.841Z
118,E3_Mine1F_localization,,,SAY.Dialog:TunnelHardKickPrivate.33.Kick Ass,FOR WHAT?!,VOOR WAT?!,2025-12-29T08:53:10.841Z
119,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:TunnelHardKickPrivate.24.Hard Ass,For our future.,Voor onze toekomst.,2025-12-29T08:53:10.841Z
120,E3_Mine1F_localization,Conversation with Slow Ass.,,SAY.Dialog:Slow.10.{$NewName},"Will you watch me play Rocks, Uncle Slow?","Wil je kijken naar mijn Stenen-spel, Oom Sloom?",2025-12-29T08:53:10.841Z
121,E3_Mine1F_localization,,,SAY.Dialog:Slow.22.Slow Ass,I'd love to b-but... I don’t think I can p-play that game of yours.,"Graag, m-maar... ik denk nie dat ik uw s-spel kan spelen.",2025-12-29T08:53:10.841Z
122,E3_Mine1F_localization,,,SAY.Dialog:Slow.24.Slow Ass,The rocks go too fast for me.,Die keien gaan te snel voor mij.,2025-12-29T08:53:10.841Z
123,E3_Mine1F_localization,,,SAY.Dialog:Slow.23.Slow Ass,I b-bet my old friend Trusty would have b-been great at it...,Ik wed dat mijn oude vriendin Trusty daar h-héél goed in zou geweest zijn...,2025-12-29T08:53:10.841Z
124,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:Slow.25.Slow Ass,She could do anything.,"Zij kon alles, zulle.",2025-12-29T08:53:10.841Z
125,E3_Mine1F_localization,Repeater line for Slow Ass.,,SAY.Dialog:Slow.12.Slow Ass,Trusty was the kind of leader who made you b-believe in yourself.,Trusty was zo’n leider die u deed g-geloven in uzelf.,2025-12-29T08:53:10.841Z
126,E3_Mine1F_localization,Public conversation with Sturdy and Smart.,,SAY.Dialog:SturdySmart_Public.19.Smart Ass,"Hey little Comrade, Bad Ass is letting his ration go to waste again. You should take it.","Hé, kleine Kameraad, Waaghalske laat zijn rantsoen weer verpieteren. Jij pakt dat beter.",2025-12-29T08:53:10.841Z
127,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.18.{$NewName},Really?,Echt?,2025-12-29T08:53:10.841Z
128,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.23.Sturdy Ass,"By the Gods! Smart Ass, you know {$NewName} can't digest that kind of food yet.","Bij de Goden! Betweterke, ge wéét dat {$NewName} dat soort eten nog niet verteert.",2025-12-29T08:53:10.841Z
129,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.68.Smart Ass,Then I'll eat it.,Dan eet ik het.,2025-12-29T08:53:10.841Z
130,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.15.Sturdy Ass,No you won't. It's Bad Ass's.,Nee gij. ’t Is van Waaghalske.,2025-12-29T08:53:10.841Z
131,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.61.Smart Ass,What a waste!,Wat een verspilling!,2025-12-29T08:53:10.841Z
132,E3_Mine1F_localization,,,SAY.Dialog:SturdySmart_Public.69.Smart Ass,He's never around and his rations just go mouldy!,Hij is nooit in de buurt en zijn rantsoenen schimmelen gewoon weg!,2025-12-29T08:53:10.841Z
133,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:SturdySmart_Public.20.Sturdy Ass,Run along child. I need to speak with Aunty Smart about something important.,"Loop maar, kind. Ik moet iets belangrijks bespreken met Tante Betje.",2025-12-29T08:53:10.841Z
134,E3_Mine1F_localization,Repeater line for Sturdy Ass.,,SAY.Dialog:SturdySmart_Public.11.Sturdy Ass,Go play with your rocks.,Ga spelen met uw keien.,2025-12-29T08:53:10.841Z
135,E3_Mine1F_localization,Private conversation between Sturdy and Smart, while Foal is inside the tunnels.,,SAY.Dialog:TunnelSturdySmartPrivate.23.{$NewName},Are Comrade Mother and Aunty Smart arguing?,Zijn Kameraad-Moeder en Tante Betje aan ’t bekvechten?,2025-12-29T08:53:10.841Z
136,E3_Mine1F_localization,The camera moves over to Smart Ass.,,SAY.Dialog:TunnelSturdySmartPrivate.110.Smart Ass,"If the Humans don't return to Fannyside, we'll never get our Jobs back...","Als de Mensen nie terugkomen naar Muilegem, krijgen we onze Beroepen nooit terug...",2025-12-29T08:53:10.841Z
137,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.18.Sturdy Ass,"I understand, Comrade.","Ik versta het, Kameraad.",2025-12-29T08:53:10.841Z
138,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.109.Sturdy Ass,But Hard Ass says he hasn't seen any Humans for weeks.,Maar Hard zegt dat hij al weken geen Mensen heeft gezien.,2025-12-29T08:53:10.841Z
139,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.14.Smart Ass,Then we should go and find them!,Dan moeten we gaan zoeken!,2025-12-29T08:53:10.841Z
140,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.21.Sturdy Ass,"Comrade, it's not safe outside.","Kameraad, ’t is nie veilig buiten.",2025-12-29T08:53:10.841Z
141,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.25.Sturdy Ass,We can't go losing our Ace Strategist in a flood or a mudslide.,We kunnen onze Topstrateeg nie kwijtspelen in een overstroming of een modderstroom.,2025-12-29T08:53:10.841Z
142,E3_Mine1F_localization,,,SAY.Dialog:TunnelSturdySmartPrivate.1.Smart Ass,You're damn right you can't...,Ge kunt daar verdomme van op aan...,2025-12-29T08:53:10.841Z
143,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:TunnelSturdySmartPrivate.111.Sturdy Ass,The Gods won't leave us behind.,De Goden laten ons nie achter.,2025-12-29T08:53:10.841Z
144,E3_Mine1F_localization,On the Mine's Bulletin Board,,WRITE.Dialog:BulletinLocalizer.1,"IN CASE OF EMERGENCY, PLEASE CALL","IN GEVAL VAN NOOD, BEL",2025-12-29T08:53:10.841Z
145,E3_Mine1F_localization,On the Mine's Bulletin Board,,WRITE.Dialog:BulletinLocalizer.2,COAL OR NOT COAL?,KOOL OF GEEN KOOL?,2025-12-29T08:53:10.841Z
146,E3_Mine1F_localization,On the Mine's Bulletin Board,,WRITE.Dialog:BulletinLocalizer.3,MISSING,VERMIST,2025-12-29T08:53:10.841Z
147,E3_Mine1F_localization,Dialogue at end of scene.,,SAY.Dialog:MineCartRunsAway.9.{$NewName},Whoa.,Amai.,2025-12-29T08:53:10.841Z
148,E3_Mine1F_localization,,,SAY.Dialog:EnableLight.1.{$NewName},Huh?,Huh?,2025-12-29T08:53:10.841Z
149,E3_Mine1F_localization,Player can now exit to the next area.,,SAY.Dialog:EnableLight.7.{$NewName},Hey a light? That's never happened before...,"Hé, een licht? Da’s nog nooit gebeurd…",2025-12-29T08:53:10.841Z
2,E3_Rocks_localization,Game Version 1: Pong with rocks in the middle.,,WRITE.DialogLocalizer.1,Soft,Zacht,2025-12-29T08:53:10.841Z
3,E3_Rocks_localization,Game Version 2: Pong with rocks in the middle + the rocks are differently placed.,,WRITE.DialogLocalizer.5,Alternative,Alternatief,2025-12-29T08:53:10.841Z
4,E3_Rocks_localization,Game Version 3: Pong with rocks in the middle + the game moves very fast.,,WRITE.DialogLocalizer.4,Hard,Hard,2025-12-29T08:53:10.841Z
5,E3_Rocks_localization,Game Version 4: Pong without the rocks in the middle.,,WRITE.DialogLocalizer.2,Classic,Klassiek,2025-12-29T08:53:10.841Z
6,E3_Rocks_localization,Game Version 5: Pong but slow and with no music.,,WRITE.DialogLocalizer.3,Wheel,Wiel,2025-12-29T08:53:10.841Z
3,E3_100_localization,The Foal attempts to touch the Elevator.,,SAY.Dialog:Lift100.1.{$NewName},Comrade Mother told me not to touch the Machines...,Kameraad Moeder heeft gezegd dat ik de Machines niet mag aanraken...,2025-12-29T08:53:10.841Z
4,E3_100_localization,The Foal attempts to touch the Elevator.,,SAY.Dialog:Lift200.1.{$NewName},I shouldn't touch the Machines... but what does it do?,k Mag de Machines niet aanraken... maar wat doet dat ding?,2025-12-29T08:53:10.841Z
5,E3_100_localization,The Foal attempts to walk back to the Mine 1F.,,SAY.Dialog:I don't want to go back yet.1.{$NewName},"Nah, I don't want to go back yet.","Nee, 'k wil nog niet teruggaan.",2025-12-29T08:53:10.841Z
6,E3_100_localization,Butte's Log (Journal Entry) With founding year,,WRITE.Dialog:LogLocalizer.1,"Hugh G. Butte\nButte Industry\nCoal Mines\n(Est. 1867)\n\nIf found, please return to\n455 Esmasses,\nButte Mines #2","Egbert K.\nVanscheetvelde\nKolen & Industrie\n(Opgericht 1867)\n\nIndien gevonden, gelieve terug te bezorgen aan\n455 ,\nVanscheetvelde Mijnen",2025-12-29T08:53:10.841Z
7,E3_100_localization,Butte's Log (Journal Entry),,WRITE.Dialog:LogLocalizer.2,"June 27th\nThese are dire times for the mining business. I had to lay off more workers today and we're running out of money. Mme. Derriere made another offer to buy my donkeys, but I just can't bring myself to sell them. The only thing I can depend on are my donkeys!\n\nEverybody is crazy for Green Energy these days. Nobody cares for coal anymore.\n\nJune 28th\nEven if I had more money, there's no one to hire. All the youth are leaving for Mecha City to find better paid work at Mme. Derriere's Factory. It's going to be another difficult winter.","27 juni\nDit zijn barre tijden voor de mijnbouw. 'k Heb vandaag weer meer werkvolk moeten ontslaan en we raken door ons geld. Mevr. Derrière heeft weer een bod gedaan op mijn ezels, maar 'k kan ze gewoon niet verkopen. Het enige waar ik op kan rekenen zijn mijn ezels!\n\nIedereen is tegenwoordig zot van Groene Energie. Niemand geeft nog om kolen.\n\n28 juni\nZelfs al had ik meer geld, er is niemand om aan te werven. Al de jongeren trekken naar Mechalen om beter betaald werk te vinden in de Fabriek van Mevr. Derrière. Het wordt weer een moeilijke winter.",2025-12-29T08:53:10.841Z
8,E3_100_localization,Butte's Log (Journal Entry),,WRITE.Dialog:LogLocalizer.3,"July 3rd\nWe can barely afford new equipment. Our government grant was rejected today too. They're not even offering feedback! If they don't want us around, I don't know why the government doesn't just do the humane thing and order us to close down.\n\nJuly 13th\nJenny joked that we should turn the Mine into a tourist attraction. Once the new highway is finished more people from the city could come and make a day of it.\n\nMaybe she has a point? But it would break my heart.","3 juli\nWe kunnen amper nieuw materiaal betalen. Onze overheidssubsidie is vandaag ook afgewezen. Ze geven zelfs geen feedback! Als ze ons niet willen, weet ik niet waarom de overheid niet gewoon het humane doet en ons beveelt te sluiten.\n\n13 juli\nJenny maakte een grapje dat we de Mijn in een toeristische attractie moeten veranderen. Als de nieuwe snelweg af is kunnen meer mensen van de stad komen en er een dagje van maken.\n\nMisschien heeft ze gelijk? Maar het zou mijn hart breken.",2025-12-29T08:53:10.841Z
9,E3_100_localization,Butte's Log (Journal Entry),,WRITE.Dialog:LogLocalizer.4,"July 15th\n\nINVOICE\nEBZ75 Tunnel Boring Machine — $56,000 USD\n\nHe Bei Zhong Xuan Construction Machinery Co., Ltd.\nRoom.2809, Building2, East international Plaza, No.98\nThe Yellow river Rd, Hi-Tech Zone\nShijiazhuang, Hebei, China","15 juli\n\nFACTUUR\nEBZ75 Tunnelboormachine — €56.000\n\nHe Bei Zhong Xuan Bouwmachines NV\nKamer 2809, Gebouw 2, East International Plaza,\nYangtzestraat 98, Hi-Tech Zone\nShijiazhuang, Hebei, China",2025-12-29T08:53:10.841Z
10,E3_100_localization,Butte's Log (Journal Entry),,WRITE.Dialog:LogLocalizer.6,"August 17th\nThe City Bank has approved my loan and I immediately put some money down on brand new equipment. Things are looking up!\n\nI'm going to widen the tunnels and put tracks down. Then I'll sell my donkeys and buy mine carts.\n\nTonight, I'm going to celebrate with that bottle of wine I've been saving for an occasion just like this!\n\nI'm finally ready to win Sandy back. Maybe now she will respect me, and come home again.","17 augustus\nDe Stadsbank heeft mijn lening goedgekeurd en 'k heb direct een voorschot betaald op gloednieuw materiaal. Het gaat de goede kant op!\n\n'k Ga de tunnels verbreden en sporen aanleggen. Dan verkoop ik mijn ezels en koop mijnkarren.\n\nVanavond ga ik vieren met die fles wijn die ik bewaard heb voor een gelegenheid zoals deze!\n\n'k Ben eindelijk klaar om Smaragdje terug te winnen. Misschien zal ze me nu respecteren, en terug naar huis komen.",2025-12-29T08:53:10.841Z
11,E3_100_localization,Butte's Log (Journal Entry),,WRITE.Dialog:LogLocalizer.5,"August 17th\nThe City Bank has approved my loan and I immediately put some money down on brand new equipment. Things are looking up!\n\nI'm going to widen the tunnels and put tracks down. Then I'll sell my donkeys and buy mine carts.\n\nTonight, I'm going to celebrate with that bottle of wine I've been saving for an occasion just like this!\n\nI'm finally ready to win Sandy back. Maybe now she will respect me, and come home again.","17 augustus\nDe Stadsbank heeft mijn lening goedgekeurd en 'k heb direct een voorschot betaald op gloednieuw materiaal. Het gaat de goede kant op!\n\n'k Ga de tunnels verbreden en sporen aanleggen. Dan verkoop ik mijn ezels en koop mijnkarren.\n\nVanavond ga ik vieren met die fles wijn die ik bewaard heb voor een gelegenheid zoals deze!\n\n'k Ben eindelijk klaar om Smaragdje terug te winnen. Misschien zal ze me nu respecteren, en terug naar huis komen.",2025-12-29T08:53:10.841Z
12,E3_100_localization,Fannyside Times (Newspaper Entry),,WRITE.Dialog:Localizer.1,FANNYSIDE TIMES,De Volksmuil,2025-12-29T08:53:10.841Z
13,E3_100_localization,Fannyside Times (Newspaper Entry),,WRITE.Dialog:Localizer.2,Boring Machine Blunder Begets Backlash for Big Boss Butte,Boormachine Blunder Brengt Baas Vanscheetvelde Brokken,2025-12-29T08:53:10.841Z
14,E3_100_localization,Fannyside Times (Newspaper Entry),,WRITE.Dialog:Localizer.3,"The town is still reeling from the tragedy at Butte Mines on Thursday. After several failed rescue operations, a catastrophic cave-in caused by a Boring Machine claimed the life of Cole Butte (21), a local mine worker, robotics wunderkind, and the darling son of the Mine Boss, Hugh G. Butte. Three miners were air-lifted to the nearby Mecha General Hospital with life threatening injuries. One donkey died and remains stuck in the cave. Cole's body was never found.","Het dorp is nog steeds van slag door de tragedie bij Vanscheetvelde Kolen & Industrie op donderdag. Na verschillende mislukte reddingsoperaties heeft een catastrofale instorting veroorzaakt door een Boormachine het leven geëist van Piet Vanscheetvelde (21), een lokale mijnwerker, robotica-wonderkind, en de geliefde zoon van de Mijnbaas, Mr. Vanscheetvelde. Drie mijnwerkers werden per helikopter naar het nabijgelegen Mecha Algemeen Ziekenhuis gebracht met levensbedreigende verwondingen. Eén ezel stierf en zit nog vast in de grot. Piet's lichaam werd nooit gevonden.",2025-12-29T08:53:10.841Z
