# File: 0_asses.masses_Manager+Intermissions+E0Proxy
# Processed: 2025-08-21T22:17:44.106Z
# Sheets: 9

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
95,E0_Questions_localization,"","",WRITE.DialogLocalizer.121,"Vertrauen Sie niemals einem langsamen Esel, um eine Brücke zu bauen","",2025-08-21T22:17:44.106Z
96,E0_Questions_localization,"","",WRITE.DialogLocalizer.122,"In 1981, the video game DONKEY.BAS was distributed on all original IBM computers. In that game, players must:","",2025-08-21T22:17:44.106Z
97,E0_Questions_localization,"","",WRITE.DialogLocalizer.123,Play as a donkey pulling wagons of hay from one town to another,"",2025-08-21T22:17:44.106Z
98,E0_Questions_localization,"","",WRITE.DialogLocalizer.124,Drive a car down a road while avoiding donkeys,"",2025-08-21T22:17:44.106Z
99,E0_Questions_localization,"","",WRITE.DialogLocalizer.184,Play a rhythm game that simulates donkeys mating,"",2025-08-21T22:17:44.106Z
100,E0_Questions_localization,"","",WRITE.DialogLocalizer.125,"En La Gloria, Colombia, el servicio de biblioteca móvil que usa los burros para transportar libros a los pueblos pequeños se llama:","",2025-08-21T22:17:44.106Z
101,E0_Questions_localization,"","",WRITE.DialogLocalizer.126,Biblioburro,"",2025-08-21T22:17:44.106Z
102,E0_Questions_localization,"","",WRITE.DialogLocalizer.127,Libraría Asinia,"",2025-08-21T22:17:44.106Z
103,E0_Questions_localization,"","",WRITE.DialogLocalizer.128,"In China, the rise in demand for a luxury Traditional Chinese Medicine product called 'ejiao' has resulted in how many asses being slaughtered ever year?","",2025-08-21T22:17:44.106Z
104,E0_Questions_localization,"","",WRITE.DialogLocalizer.129,5 million,"",2025-08-21T22:17:44.106Z
105,E0_Questions_localization,"","",WRITE.DialogLocalizer.130,3 million,"",2025-08-21T22:17:44.106Z
106,E0_Questions_localization,"","",WRITE.DialogLocalizer.185,2 million,"",2025-08-21T22:17:44.106Z
107,E0_Questions_localization,"","",WRITE.DialogLocalizer.131,"As of 2018, how heavy must a tourist be to be too heavy to ride an ass on the island of Santorini, Greece?","",2025-08-21T22:17:44.106Z
108,E0_Questions_localization,"","",WRITE.DialogLocalizer.132,75kg (165lbs),"",2025-08-21T22:17:44.106Z
109,E0_Questions_localization,"","",WRITE.DialogLocalizer.133,100kg (220lbs),"",2025-08-21T22:17:44.106Z
110,E0_Questions_localization,"","",WRITE.DialogLocalizer.134,"In northwestern Australia, wild asses are shot from government helicopters because:","",2025-08-21T22:17:44.106Z
111,E0_Questions_localization,"","",WRITE.DialogLocalizer.135,They are considered an invasive species left behind from British colonization,"",2025-08-21T22:17:44.106Z
112,E0_Questions_localization,"","",WRITE.DialogLocalizer.136,They are destroying the natural landscape of the Kimberley,"",2025-08-21T22:17:44.106Z
113,E0_Questions_localization,"","",WRITE.DialogLocalizer.186,All of the above,"",2025-08-21T22:17:44.106Z
114,E0_Questions_localization,"","",WRITE.DialogLocalizer.137,Equus asinus has been in the service of human beings as a manual labourer for how many years?,"",2025-08-21T22:17:44.106Z
115,E0_Questions_localization,"","",WRITE.DialogLocalizer.138,5000 years,"",2025-08-21T22:17:44.106Z
116,E0_Questions_localization,"","",WRITE.DialogLocalizer.139,7000 years,"",2025-08-21T22:17:44.106Z
2,E0_GameTitle_localization,"",PREM X PER COMENÇAR,WRITE.DialogLocalizer.1,PRESS X TO BEGIN,"",2025-08-21T22:17:44.106Z
2,2x_Intermission_localization,"",ENTREACTE,WRITE.Dialog:Localizer.5,INTERMISSION,"",2025-08-21T22:17:44.106Z
3,2x_Intermission_localization,"",durant el qual hi ha una PAUSA de durada interminada,WRITE.Dialog:Localizer.7,in which there is a PAUSE of no fixed duration,"",2025-08-21T22:17:44.106Z
4,2x_Intermission_localization,"",PREM X PER COMENÇAR QUAN VULGUIS,WRITE.Dialog:Localizer.8,PRESS X TO BEGIN WHENEVER,"",2025-08-21T22:17:44.106Z
2,4x_Intermission_localization,"",ENTREACTE,WRITE.Dialog:Localizer.5,INTERMISSION,"",2025-08-21T22:17:44.106Z
3,4x_Intermission_localization,"",durant el qual hi ha una PAUSA de durada interminada,WRITE.Dialog:Localizer.7,in which there is a PAUSE of no fixed duration,"",2025-08-21T22:17:44.106Z
4,4x_Intermission_localization,"",PREM X PER COMENÇAR QUAN VULGUIS,WRITE.Dialog:Localizer.8,PRESS X TO BEGIN WHENEVER,"",2025-08-21T22:17:44.106Z
2,6x_Intermission_localization,"",ENTREACTE,WRITE.Dialog:Localizer.5,INTERMISSION,"",2025-08-21T22:17:44.106Z
3,6x_Intermission_localization,"",durant el qual hi ha una PAUSA de durada interminada,WRITE.Dialog:Localizer.7,in which there is a PAUSE of no fixed duration,"",2025-08-21T22:17:44.106Z
4,6x_Intermission_localization,"",PREM X PER COMENÇAR QUAN VULGUIS,WRITE.Dialog:Localizer.8,PRESS X TO BEGIN WHENEVER,"",2025-08-21T22:17:44.106Z
2,8x_Intermission_localization,"",ENTREACTE,WRITE.Dialog:Localizer.5,INTERMISSION,"",2025-08-21T22:17:44.106Z
3,8x_Intermission_localization,"",durant el qual hi ha una PAUSA de durada interminada,WRITE.Dialog:Localizer.7,in which there is a PAUSE of no fixed duration,"",2025-08-21T22:17:44.106Z
4,8x_Intermission_localization,"",PREM X PER COMENÇAR QUAN VULGUIS,WRITE.Dialog:Localizer.8,PRESS X TO BEGIN WHENEVER,"",2025-08-21T22:17:44.106Z
