# File: 1_asses.masses_E1Proxy
# Processed: 2025-12-29T08:53:10.588Z
# Sheets: 12

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
92,E1_Farm_localization,Attempting to Boost Bad (male) Morale,,SAY.Dialog:Bad_Aft.6.Bad Ass,Protest? Fuck that.,Een protest? Dat zie je van hier.,2025-12-29T08:53:10.588Z
93,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.8.Bad Ass,"Don't get me wrong, I support addressing the systemic issues pertaining to the Ass species.","Begrijp me niet verkeerd, ik ben tegen de systematische problemen die ons, Ezels, benadelen.",2025-12-29T08:53:10.588Z
94,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.9.Bad Ass,But you can't just demand your fucking jobs back.,Maar je kan toch niet zomaar u jobs terugeisen.,2025-12-29T08:53:10.588Z
95,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.10.Bad Ass,"It's technological PROGRESS, stupid.","Het is technologische VOORUITGANG, dommerik.",2025-12-29T08:53:10.588Z
96,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.11.Bad Ass,What's the brilliant plan?,Wat is het geniale plan hier?,2025-12-29T08:53:10.588Z
97,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.12.Bad Ass,Gallop around the Village? Bray loudly? Hope for change?,Beetje rond het dorp galloperen? Luid balken? Hopen voor verandering?,2025-12-29T08:53:10.588Z
98,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.13.Bad Ass,Pathetic.,Zielig.,2025-12-29T08:53:10.588Z
99,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.15.Bad Ass,There's no going back to how things used to be.,We kunnen niet terug naar hoe het vroeger was.,2025-12-29T08:53:10.588Z
100,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.16.Bad Ass,Technologies and Machines are transforming the social order.,Technologie en Machines hebben onherroepelijk de sociale orde herschikt.,2025-12-29T08:53:10.588Z
101,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.17.Bad Ass,You need more than political protest—you need philosophical transformation.,Er is meer nodig dan een politiek protest; de filosofie moet verder transformeren.,2025-12-29T08:53:10.588Z
102,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.18.Bad Ass,Your concept of value and self-worth cannot and should not be defined by backward Humans from Bumpkin Village.,"Jullie idee van richting en eigenwaarde zou niet, en moet niet, worden bepaald door de averechtse Mensen van Muilegem.",2025-12-29T08:53:10.588Z
103,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.36.Bad Ass,There's gotta be another way out of this ridiculous situation...,Er moet een andere manier bestaan om uit deze belachelijke situatie te geraken...,2025-12-29T08:53:10.588Z
104,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.21.Bad Ass,Now leave me alone.,"D'r uit nu, laat me gerust.",2025-12-29T08:53:10.588Z
105,E1_Farm_localization,,,SAY.Dialog:Bad_Aft.23.Bad Ass,I said ALONE.,"Kom jong, WEG!",2025-12-29T08:53:10.588Z
106,E1_Farm_localization,After finishing the Slow's wood quest, Grandma and Joey appear at the fence,,SAY.Dialog:JoeyFeeding.1.Child Joey,Grandmother! Can I feed the cute donkey?,Groetmoe! Mag ik het ezeltje eten geven?,2025-12-29T08:53:10.588Z
107,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.2.Grandma Kulan,Of course! Offer it some oats.,Natuurlijk! Geef het wat haver.,2025-12-29T08:53:10.588Z
108,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.15.Child Joey,Here donkey!,"Hier, ezeltje!",2025-12-29T08:53:10.588Z
109,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.3,Eat the oats.,Eet de haver.,2025-12-29T08:53:10.588Z
110,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.4,Refuse the oats.,Weiger de haver.,2025-12-29T08:53:10.588Z
111,E1_Farm_localization,If player accepts,,SAY.Dialog:JoeyFeeding.16.Child Joey,He he he! That tickles.,"Hi-hi-hi, dat kietelt!",2025-12-29T08:53:10.588Z
112,E1_Farm_localization,If the player refuses to eat oats,,SAY.Dialog:JoeyFeeding.17.Child Joey,Why won't it do what I want?,Waarom doet hij niet wat ik wil?,2025-12-29T08:53:10.588Z
113,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.18.Grandma Kulan,"Donkeys aren't very smart, honey. Come on, let's go home.","Ezeltjes zijn niet zo slim, schat. Kom, we gaan naar huis.",2025-12-29T08:53:10.588Z
114,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.24.Child Joey,"Want more, donkey?","Wil je meer, ezeltje?",2025-12-29T08:53:10.588Z
115,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.25,Eat the oats.,Eet de haver.,2025-12-29T08:53:10.588Z
116,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.26,Refuse the oats.,Weiger de haver.,2025-12-29T08:53:10.588Z
117,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.35.Child Joey,"Want more, donkey?","Wil je nog meer, ezeltje?",2025-12-29T08:53:10.588Z
118,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.36,Eat the oats.,Eet de haver.,2025-12-29T08:53:10.588Z
119,E1_Farm_localization,,,MENU.Dialog:JoeyFeeding.37,Refuse the oats.,Weiger de haver.,2025-12-29T08:53:10.588Z
120,E1_Farm_localization,,,SAY.Dialog:JoeyFeeding.51.Grandma Kulan,"Come along, darling. This donkey seems greedy.","Kom, we gaan, schatje. Dit ezeltje is wat gierig.",2025-12-29T08:53:10.588Z
121,E1_Farm_localization,Night dialogues, after the Morale quest is complete and the player returns outside to find the donkeys all sleeping,,SAY.Dialog:Thirsty7_Night.4.Thirsty Ass,... zzz... zzz...,...zzz... zzz...,2025-12-29T08:53:10.588Z
122,E1_Farm_localization,,,SAY.Dialog:BIG_Night.5.Big Ass,... .ZZZZZZ... ... .,...ZZZZZZZ...,2025-12-29T08:53:10.588Z
123,E1_Farm_localization,,,SAY.Dialog:Bad_Night.21.Bad Ass,... zzz...,...zzz...,2025-12-29T08:53:10.588Z
124,E1_Farm_localization,,,SAY.Dialog:SMART_Night.5.Smart Ass,... zzz... .zzz... .,...zzz... zzz...,2025-12-29T08:53:10.588Z
125,E1_Farm_localization,,,SAY.Dialog:Nice3_NoPlowIfNight_Night.4.Nice Ass,"I'm usually up for a little extra night plowing, but we should get some rest before tomorrow's Protest.","Ik heb meestal wel zin in wat ploegen onder de sterren, maar we moeten rusten voor het protest van morgen.",2025-12-29T08:53:10.588Z
126,E1_Farm_localization,,,SAY.Dialog: Truck.1.Trusty Ass,The Truck-Machine is back...,De camion-machine is terug...,2025-12-29T08:53:10.588Z
3,E1_Mill_localization,Interactable Object.,,SAY.Dialog: PreQuest_Convo.1.Trusty Ass,A pair of panniers...,Een paar zadelzakken...,2025-12-29T08:53:10.588Z
4,E1_Mill_localization,Interactable Object.,,SAY.Dialog:NoisyMillMachine.1.Trusty Ass,The noisy Mill-Machine...,De luide Molen-Machine...,2025-12-29T08:53:10.588Z
5,E1_Mill_localization,Interactable Object.,,SAY.Dialog:FreshFlour.1.Trusty Ass,Bags of fresh flour...,Zakken met verse bloem...,2025-12-29T08:53:10.588Z
3,E1_Plowing_localization,Nice Ass and Trusty are at the starting line.,,SAY.Dialog: FirstOrSecondPlow.2.Nice Ass,"Plowing's the easiest thing in the world, isn't it?","Ploegen is 't gemakkelijkste ding ter wereld, niet?",2025-12-29T08:53:10.588Z
4,E1_Plowing_localization,Trusty begins to plow.,,SAY.Dialog: FirstOrSecondPlow.12.Nice Ass,You know what to do!,Je weet wat te doen!,2025-12-29T08:53:10.588Z
5,E1_Plowing_localization,Win variation 1.1.A.,,SAY.Dialog:FinishLines.2.Nice Ass,Gosh! You're amazing Trusty!,"Wow, jij kan er wat van, TA!",2025-12-29T08:53:10.588Z
6,E1_Plowing_localization,,,SAY.Dialog:FinishLines.8.Nice Ass,"Heck, we could totally team up and show that nasty Tractor-Machine a thing or two!","Zouden we een team oprichten, gaat die lelijke Tractor-machine zien wie hier echt te baas is.",2025-12-29T08:53:10.588Z
7,E1_Plowing_localization,,,SAY.Dialog:FinishLines.9.Nice Ass,We gotta stay in peak shape for when things go back to normal!,We moeten in topform blijven voor wanneer we terug naar de normale dagen gaan.,2025-12-29T08:53:10.588Z
8,E1_Plowing_localization,Jump to lines 15 and 16.,,SAY.Dialog:FinishLines.33.Nice Ass,"So, want to do another line?",Nog een lijntje leggen?,2025-12-29T08:53:10.588Z
9,E1_Plowing_localization,Win variation 1.1.B.,,SAY.Dialog:FinishLines.16.Nice Ass,Yippee!,Yippie!,2025-12-29T08:53:10.588Z
10,E1_Plowing_localization,,,SAY.Dialog:FinishLines.17.Nice Ass,That Tractor-Machine has nothing on you!,Die tractor-machine kan niets tegen jou!,2025-12-29T08:53:10.588Z
11,E1_Plowing_localization,Jump to lines 15 and 16.,,SAY.Dialog:FinishLines.20.Nice Ass,Again?,Nog eens?,2025-12-29T08:53:10.588Z
12,E1_Plowing_localization,Lose variation 1.2.,,SAY.Dialog:FinishLines.36.Nice Ass,Don't worry. I believe in you. Let's try again!,"Geen zorgen, ik geloof in jou. Laten we opnieuw proberen!",2025-12-29T08:53:10.588Z
13,E1_Plowing_localization,,,SAY.Dialog:FinishLines.52.Nice Ass,"So close, Comrade!","Bijna, kameraad!",2025-12-29T08:53:10.588Z
14,E1_Plowing_localization,Jump to lines 15 and 16.,,SAY.Dialog:FinishLines.53.Nice Ass,Again?,Nog eens?,2025-12-29T08:53:10.588Z
15,E1_Plowing_localization,Option 1.1. (Play again),,MENU.Dialog:FinishLines.57,Plow again!,Nog eens ploegen!,2025-12-29T08:53:10.588Z
16,E1_Plowing_localization,Option 1.2. (Leave game),,MENU.Dialog:FinishLines.58,I've got other things to do.,Ik heb andere zaken te doen.,2025-12-29T08:53:10.588Z
17,E1_Plowing_localization,Plow game UI.,,WRITE.Dialog:Localizer.3,YOUR PLOW,JOUW PLOEGBEURT,2025-12-29T08:53:10.588Z
18,E1_Plowing_localization,Plow game UI.,,WRITE.Dialog:Localizer.4,BEST PLOW,BESTE PLOEGBEURT,2025-12-29T08:53:10.588Z
3,E1_TrustysDream_localization,Trusty's dream is interrupted by a voice.,,SAY.Dialog:Wake up!.1.???,Trusty Ass! Wake up! WAKE UP!,TrAss! Opstaan! OPSTAAN!,2025-12-29T08:53:10.588Z
3,E1_Stable2F_localization,For Sad's Match quest,,SAY.Dialog: PreQuest_Matches.1.Trusty Ass,Matches...,Lucifers...,2025-12-29T08:53:10.588Z
4,E1_Stable2F_localization,After completing the Morale quest,,MENU.Dialog:RestHere.2,Go to sleep.,Gaan slapen.,2025-12-29T08:53:10.588Z
5,E1_Stable2F_localization,,,MENU.Dialog:RestHere.3,"Not yet, there's still more to do.","Nog niet, er is nog meer te doen.",2025-12-29T08:53:10.588Z
6,E1_Stable2F_localization,Sturdy asks for help,,SAY.Dialog:STURDY_NightNameSelect.8.Sturdy Ass,"Comrade Trusty, wait!","Kameraad TrAss, wacht!",2025-12-29T08:53:10.588Z
7,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.17.Sturdy Ass,"Before you sleep, could you help me with something?","Voor dat je gaat slapen, kan je me met iets helpen?",2025-12-29T08:53:10.588Z
8,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.18.Sturdy Ass,I'm struggling to come up with a name for my Foal.,Ik heb moeite met het vinden van een goede naam voor mijn veulentje.,2025-12-29T08:53:10.588Z
9,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.19.Sturdy Ass,"If I give birth tonight, I'm worried I won't have one.","Ik vrees dat ik geen goede naam heb, zeker moest ik vannacht bevallen.",2025-12-29T08:53:10.588Z
10,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.20.Sturdy Ass,What should I name them?,Hoe zou ik het veulentje noemen?,2025-12-29T08:53:10.588Z
11,E1_Stable2F_localization,The player name's the Foal,,WRITE.DialogLocalizer.1,NAME STURDY'S FOAL,GEEF EEN NAAM AAN StrAss' VEULEN,2025-12-29T08:53:10.588Z
12,E1_Stable2F_localization,,,WRITE.DialogLocalizer.8,[name],[Naam],2025-12-29T08:53:10.588Z
13,E1_Stable2F_localization,English includes space before the word,,WRITE.DialogLocalizer.2,ASS,EZEL,2025-12-29T08:53:10.588Z
14,E1_Stable2F_localization,,,WRITE.DialogLocalizer.3,"Good thinking, but that name is taken!",Goed gevonden! Deze naam is echter reeds bezet.,2025-12-29T08:53:10.588Z
15,E1_Stable2F_localization,,,WRITE.DialogLocalizer.4,Two in a row! That name is taken too!,Twee op een rij! Deze naam is ook bezet.,2025-12-29T08:53:10.588Z
16,E1_Stable2F_localization,,,WRITE.DialogLocalizer.5,Taken! You might need to get creative.,Bezet! Misschien wat creatiever denken...,2025-12-29T08:53:10.588Z
17,E1_Stable2F_localization,,,WRITE.DialogLocalizer.6,Not available! How about... 'Baby' Ass?,Niet beschikbaar! Waarom niet.. 'Baby Ezel'?,2025-12-29T08:53:10.588Z
18,E1_Stable2F_localization,,,WRITE.DialogLocalizer.7,Try a different name!,Probeer een andere naam!,2025-12-29T08:53:10.588Z
19,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.24.Sturdy Ass,{$NewName}! That's a wonderful name!,{$NewName}! Wat een geweldige naam!,2025-12-29T08:53:10.588Z
20,E1_Stable2F_localization,,,SAY.Dialog:STURDY_NightNameSelect.25.Sturdy Ass,Thanks Comrade. Goodnight!,"Bedankt, kameraad. Slaapwel.",2025-12-29T08:53:10.588Z
21,E1_Stable2F_localization,Trusty wakes up to find Old Ass dying,,SAY.Dialog:Dawn.4.Old Ass,Comrade!,Kameraad!,2025-12-29T08:53:10.588Z
22,E1_Stable2F_localization,,,SAY.Dialog:Dawn.18.Old Ass,The Humans... they came to get me in the night.,De mensen... ze hebben geprobeerd om me te pakken in het donker...,2025-12-29T08:53:10.588Z
23,E1_Stable2F_localization,,,SAY.Dialog:Dawn.17.Old Ass,Put me in their wretched Truck-Machine...,Ze hebben me in hun vervloekte camion-machine gestoken...,2025-12-29T08:53:10.588Z
24,E1_Stable2F_localization,,,SAY.Dialog:Dawn.16.Old Ass,They gave me the Needle!,Ze hebben me de Spuit gegeven...,2025-12-29T08:53:10.588Z
25,E1_Stable2F_localization,,,SAY.Dialog:Dawn.15.Old Ass,But they underestimated this old Ass.,Maar ze hebben deze oude Ezel onderschat...,2025-12-29T08:53:10.588Z
26,E1_Stable2F_localization,,,SAY.Dialog:Dawn.14.Old Ass,And I... I...,En... ik... ik...,2025-12-29T08:53:10.588Z
27,E1_Stable2F_localization,,,SAY.Dialog:Dawn.13.Old Ass,I don't feel so good. Everything's getting cold...,Ik voel me niet zo lekker... alles is koud...,2025-12-29T08:53:10.588Z
28,E1_Stable2F_localization,,,SAY.Dialog:Dawn.11.Old Ass,...,...,2025-12-29T08:53:10.588Z
29,E1_Stable2F_localization,,,SAY.Dialog:Dawn.10.Old Ass,"... I wish I could lead the Protest today, Trusty.","...Ik wou dat ik voorop aan het Protest kon staan, TrAss...",2025-12-29T08:53:10.588Z
30,E1_Stable2F_localization,,,SAY.Dialog:Dawn.9.Old Ass,I wish I could see the faces of the Humans when they wake up to us chanting ASS POWER!,...Ik wou dat ik de gezichten van de Mensen kon zien wanneer onze EZEL POWER hun wakkerschrikt!,2025-12-29T08:53:10.588Z
31,E1_Stable2F_localization,,,SAY.Dialog:Dawn.8.Old Ass,Never again will they forget how useful we Asses are!,Nooit meer zullen ze vergeten wat ze aan ons Ezels hebben.,2025-12-29T08:53:10.588Z
32,E1_Stable2F_localization,,,SAY.Dialog:Dawn.7.Old Ass,"Please young Comrade, you have to play my role now!","Jonge Kameraad, nu is het aan jou. Jij moet van me overnemen.",2025-12-29T08:53:10.588Z
33,E1_Stable2F_localization,,,SAY.Dialog:Dawn.30.Old Ass,Gather the Herd! Lead the Protest! Maintain the Morale!,Verzamel de Kudde! Start het protest! Hou het moraal hoog!,2025-12-29T08:53:10.588Z
34,E1_Stable2F_localization,,,SAY.Dialog:Dawn.25.Old Ass,SHOW THE WORLD THE POWER OF THE ASS!,LAAT DE WERELD HET LICHT VAN DE EZELSKRACHT ZIEN!,2025-12-29T08:53:10.588Z
35,E1_Stable2F_localization,,,SAY.Dialog:Dawn.24.Old Ass,...,...,2025-12-29T08:53:10.588Z
36,E1_Stable2F_localization,,,SAY.Dialog:Dawn.23.Old Ass,Comrade...,Kameraad...,2025-12-29T08:53:10.588Z
37,E1_Stable2F_localization,,,SAY.Dialog:Dawn.22.Old Ass,Trusty? Are you there?,TrAss? Ben je daar?,2025-12-29T08:53:10.588Z
38,E1_Stable2F_localization,Old Ass dies,,SAY.Dialog:Dawn.21.Old Ass,... I'm scared.,...Ik ben bang.,2025-12-29T08:53:10.588Z
39,E1_Stable2F_localization,,,SAY.Dialog:Dawn.47.Sturdy Ass,OLD ASS! NOOO!!,OldAss!! NEEEEEEEEEEEE!,2025-12-29T08:53:10.588Z
40,E1_Stable2F_localization,,,SAY.Dialog:Dawn.48.Sturdy Ass,HEEEHAAAAAAAAAAAAW!!!,HIEEEEEEHAAAAAAAAAA!!!,2025-12-29T08:53:10.588Z
41,E1_Stable2F_localization,,,SAY.Dialog:Dawn.50.Sturdy Ass,Our fearless Old Ass...,Onze OldAss zonder vrees..,2025-12-29T08:53:10.588Z
42,E1_Stable2F_localization,,,SAY.Dialog:Dawn.51.Sturdy Ass,He taught us everything we know.,Hij heeft ons alles wat we weten geleerd.,2025-12-29T08:53:10.588Z
43,E1_Stable2F_localization,,,SAY.Dialog:Dawn.52.Sturdy Ass,How could the Gods let this happen? What are we going to do without him...?!,Hoe konnen de Goden dit laten gebeuren? Wat gaan we nu zonder hem doen?!,2025-12-29T08:53:10.588Z
44,E1_Stable2F_localization,,,SAY.Dialog:Dawn.53.Sturdy Ass,And the Protest! It's supposed to start any moment now...,En het Protest! Het Protest moet elk moment gaan beginnen...,2025-12-29T08:53:10.588Z
45,E1_Stable2F_localization,,,SAY.Dialog:Dawn.55.Sturdy Ass,"Trusty. I know I said earlier that WE can do it, but...","TrAss, ik zei eerder dat WIJ het samen konden doen, maar...",2025-12-29T08:53:10.588Z
46,E1_Stable2F_localization,,,SAY.Dialog:Dawn.56.Sturdy Ass,I can't leave Old Ass's body alone.,Ik kan OldAss niet alleen achterlaten.,2025-12-29T08:53:10.588Z
47,E1_Stable2F_localization,,,SAY.Dialog:Dawn.79.Sturdy Ass,Someone has to sing the Song of Ascension to make sure his Ass Soul can reach the Astral Plane and be reassigned.,Iemand moet het Verezelingslied zingen zodat zijn ziel het Astrale Hiernamaals bereikt en hij weer herverkozen zou kunnen worden..,2025-12-29T08:53:10.588Z
48,E1_Stable2F_localization,,,SAY.Dialog:Dawn.57.Sturdy Ass,"I'll stay with him. You lead the Herd, Comrade.","Ik blijf bij hem. Jij moet de kudde leiden, Kameraad.",2025-12-29T08:53:10.588Z
49,E1_Stable2F_localization,,,SAY.Dialog:Dawn.58.Sturdy Ass,Go. Rally the others.,Ga. Roep de anderen samen.,2025-12-29T08:53:10.588Z
50,E1_Stable2F_localization,Trusty leaves the room,,SAY.Dialog:STURDY_DawnRepeater.8.Sturdy Ass,"Hurry, Trusty!","Snel, TrAss!",2025-12-29T08:53:10.588Z
51,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.8.Sturdy Ass,Oh Old Ass...,Oh OldAss...,2025-12-29T08:53:10.588Z
52,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.29.Sturdy Ass,"Not a day goes by that I don't think of Lazy Ass, the beautiful child we lost.","Geen dag gaat voorbij dat ik niet aan LzAss denk, het prachtige kind dat we samen verloren zijn.",2025-12-29T08:53:10.588Z
53,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.23.Sturdy Ass,"I know the Gods didn't give her a Worker’s Spirit, but she was our child.","Ik weet dat de Goden haar misschien niet de kracht van een werker gegeven hebben, maar ze was ons kind, ze was ons meisje...",2025-12-29T08:53:10.588Z
54,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.32.Sturdy Ass,The Foal inside me won't replace Lazy Ass.,Mijn veulentje vervangt LazyAss niet... Nooit.,2025-12-29T08:53:10.588Z
55,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.24.Sturdy Ass,But maybe it'll be able to live the life we dreamed of...,Maar misschien kan dat leventje uitdraaien zoals we het hebben gedroomd.,2025-12-29T08:53:10.588Z
56,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.28.Sturdy Ass,"A life free of evil, soulless, job-taking, child-killing Machines.","Een leven zonder kwaad, zonder zielloze, werk-stelende en moordende Machines.",2025-12-29T08:53:10.588Z
57,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.27.Sturdy Ass,"May you pass on in power to the Astral Plane, my dear Comrade.","Dat je mag oversteken met kracht en liefde naar het Astrale Hiernamaals, Kameraad.",2025-12-29T08:53:10.588Z
58,E1_Stable2F_localization,Sturdy sings for Old Ass,,SAY.Dialog:SturdyAloneWithOld.33.Sturdy Ass,"""{color=yellow}{s=5}♪ hee haw hi hon 'ee ah he a'w ♪{/s}{/color}""","""{color=yellow}{s=5}♪ hie haa hi hon 'ee ah he a'w ♪{/s}{/color}""",2025-12-29T08:53:10.588Z
59,E1_Stable2F_localization,,,SAY.Dialog:SturdyAloneWithOld.37.Sturdy Ass,"""{color=yellow}♪ HEE HAW HI HON 'EE AH HE A'W! ♪{/color}""","""{color=yellow}♪ HIE HAA HI HON 'EE AH HE A'W! ♪{/color}""",2025-12-29T08:53:10.588Z
3,E1_FarmHouseInt_localization,Trusty enters the Farm House and finds the radio playing an interiew with Mme. Derriere.,,SAY.Dialog:Radio.2.Radio Host Marcos,*ksh* Welcome back listeners to Mecha in the Morning!,"*tsj* Beste luisteraars, welkom terug bij Mechanische Morgen—where you can hear the best music from Mechalen Stad.",2025-12-29T08:53:10.588Z
4,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.3.Radio Host Marcos,We're here with Mecha City's most philanthropic and generous employer Mme. Derriere.,We zijn hier met de grootste en meest filantropische werkgever in Mechalen: Mevrouw Derrière.,2025-12-29T08:53:10.588Z
5,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.7.Radio Host Marcos,Tell us... what is the secret to your success?,Vertel ons eens... wat is het het geheim van je succes?,2025-12-29T08:53:10.588Z
6,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.6.Mme. Derriere,Good morning! It's simple... success in business is all about the bottom line.,Goeiemorgen! Simpel. Succes in de business begint bij de winst die je maakt.,2025-12-29T08:53:10.588Z
7,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.5.Mme. Derriere,"One must embrace the hustle and bustle, but also have a product that changes lives.","We moeten bereid zijn hard te werken,",2025-12-29T08:53:10.588Z
8,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.9,Stop listening,Stoppen met luisteren.,2025-12-29T08:53:10.588Z
9,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.11,Keep listening,Verder luisteren.,2025-12-29T08:53:10.588Z
10,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.32.Radio Host Marcos,"*ksh* My wife uses your products every morning, and I gotta say I like it too.",*tsj* Mijn vrouw gebruikt elke ochtend jullie producten! En ik moet zeggen dat ik ze zelf ook apprecieer.,2025-12-29T08:53:10.588Z
11,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.34.Radio Host Marcos,We're over the moon! My glutes have never felt so smooth.,We zijn superblij! Mijn billen hebben nog nooit zo zacht gevoeld.,2025-12-29T08:53:10.588Z
12,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.35.Radio Host Marcos,I'm brimming with vitality and stamina.,Ik zit vol vitaliteit en uithouding.,2025-12-29T08:53:10.588Z
13,E1_FarmHouseInt_localization,Note: try to make a pun within the flavour :),,SAY.Dialog:Radio.36.Radio Host Marcos,And it comes in three flavours! My favourite is the Polar Mint.,En drie smaken! Mijn favoriet is de Muntige Muil.,2025-12-29T08:53:10.588Z
14,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.33.Mme. Derriere,Yes that's our bestseller! I believe that EVERYONE can use this product and reap the benefits.,Onze best-seller! Ik denk dat iedereen de voordelen uit deze producten zullen halen.,2025-12-29T08:53:10.588Z
15,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.37.Mme. Derriere,"We feed it to our dog, and our children too!","We geven het aan de hond, zelfs onze kinderen!",2025-12-29T08:53:10.588Z
16,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.15,Stop listening,Stoppen met luisteren.,2025-12-29T08:53:10.588Z
17,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.16,Keep listening,Verder luisteren.,2025-12-29T08:53:10.588Z
18,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.39.Radio Host Marcos,And now it's time for the weather update...,En nu tijd voor het weerbericht...,2025-12-29T08:53:10.588Z
19,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.41.Radio Host Marcos,It's a scorcher! It's looking dry as a bone out there in the Greater Fannyside Region as the drought continues.,Bakken en braden vandaag! Het is kurkdroog in de regio van Muilegem en deze droogte blijft duren.,2025-12-29T08:53:10.588Z
20,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.42.Radio Host Marcos,"If you need a place to take the kids, get your butts to the Mecha City Zoo, or see the new show at the Big City Circus!","Mocht je een plek zoeken om met je familie heen te gaan, rep je achterwerk naar de zoo van Technopolis, met het nieuwe Circus!",2025-12-29T08:53:10.588Z
21,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.19,Stop listening,Stoppen met luisteren.,2025-12-29T08:53:10.588Z
22,E1_FarmHouseInt_localization,,,MENU.Dialog:Radio.20,Keep listening,Verder luisteren.,2025-12-29T08:53:10.588Z
23,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.18.Smart Ass,Hey Trusty!,Hey TrAss!,2025-12-29T08:53:10.588Z
24,E1_FarmHouseInt_localization,,,SAY.Dialog:Radio.22.Smart Ass,"What's going on in there?! You didn't forget about the Protest, did you?!",Hoe zit het hier? Je bent het Protest toch niet vergeten?,2025-12-29T08:53:10.588Z
3,E1_TheatreInt_localization,Trusty stands on stage.,,SAY.Dialog: Theatre.1.Trusty Ass,These seats are all facing one direction.,De zitjes staan in dezelfde richting opgesteld.,2025-12-29T08:53:10.588Z
3,E1_TheProtest_localization,,,SAY.Sign_TheMines_Dirty.1.Dirty Sign,Butte Industry Coal Mines,Vanscheetvelde Koolmijnen,2025-12-29T08:53:10.588Z
4,E1_TheProtest_localization,,,SAY.Sign_TheMinesEntrance_Warning.1.Warning Sign,364 DAYS SINCE LAST MINING ACCIDENT,364 DAGEN SINDS LAATSTE MIJNONGEVAL,2025-12-29T08:53:10.588Z
5,E1_TheProtest_localization,,,SAY.Sign_WelcomeToFarm_Welcome.1.Welcome Sign,"Welcome to Fannyside Farm. To the west, our beautiful Heritage Stable and wheat fields.","Welkom op de hoeve van Muilegem. Ten westen, onze prachtige originele stallen en korenvelden.",2025-12-29T08:53:10.588Z
6,E1_TheProtest_localization,,,SAY.Sign_WelcomeToFarm_Welcome.2.Welcome Sign,"To the south, our state of the art Mill and Granary.","Ten zuiden, onze piekfijne Molen en",2025-12-29T08:53:10.588Z
7,E1_TheProtest_localization,,,SAY.Sign_Highway_Official.1.Official Sign,NEW Derriere Highway: Connecting Urban and Rural Communities,NIEUW Derrière-snelweg: brengt verbinding tussen stedelijke en landelijke gemeenschappen.,2025-12-29T08:53:10.588Z
