# File: 7_asses.masses_E7Proxy
# Processed: 2025-08-21T22:17:44.818Z
# Sheets: 17

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
23,E7_Skinning_localization,Optional dialogue when interacting with the radio.,"",SAY.Dialog:Radio.10.Factory PA,*ksh*—Greetings employees.,"",2025-08-21T22:17:44.818Z
24,E7_Skinning_localization,"","",SAY.Dialog:Radio.24.Factory PA,"Congratulations, the new automated Forklifts have been increasing efficiency by 15%.","",2025-08-21T22:17:44.818Z
25,E7_Skinning_localization,"","",SAY.Dialog:Radio.25.Factory PA,Retirement parties for Forklift Operators will be held in the Break Room from 13h00-13h05.,"",2025-08-21T22:17:44.818Z
26,E7_Skinning_localization,"","",SAY.Dialog:Radio.26.Factory PA,There will be cake.*ksh*,"",2025-08-21T22:17:44.818Z
27,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
28,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
29,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
30,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
31,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
32,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
33,E7_Skinning_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Chilling_localization,The Asses find themselves in a big freezer with countless carcasses.,"",SAY.Dialog:Opening.73.Big Ass,...,"",2025-08-21T22:17:44.818Z
4,E7_Chilling_localization,This dialogue happens if Sad is present.,"",SAY.Dialog:Opening.21.Sad Ass,*whimper*,"",2025-08-21T22:17:44.818Z
5,E7_Chilling_localization,"","",SAY.Dialog:Ending.92.Big Ass,Wait. We should sing the Song of Ascension for our Comrades before we leave.,"",2025-08-21T22:17:44.818Z
6,E7_Chilling_localization,"","",SAY.Dialog:Ending.93.Kick Ass,Big—from the look of these carcasses... We're too late.,"",2025-08-21T22:17:44.818Z
7,E7_Chilling_localization,"","",SAY.Dialog:Ending.168.Big Ass,"Back on that hook, my life flashed before my eyes.","",2025-08-21T22:17:44.818Z
8,E7_Chilling_localization,"","",SAY.Dialog:Ending.169.Big Ass,"I've never fit in anywhere, or made much of an impact.","",2025-08-21T22:17:44.818Z
9,E7_Chilling_localization,"","",SAY.Dialog:Ending.170.Big Ass,"But, I want to make a difference now.","",2025-08-21T22:17:44.818Z
10,E7_Chilling_localization,"","",SAY.Dialog:Ending.171.Big Ass,"Even if we're too late, we should try.","",2025-08-21T22:17:44.818Z
11,E7_Chilling_localization,"","",SAY.Dialog:Ending.172.Big Ass,"If it means one more Soul makes it to the Astral Plane, it's worth it.","",2025-08-21T22:17:44.818Z
12,E7_Chilling_localization,Branch 1.1. If came from Circus without Sad.,"",MENU.Dialog:Ending.347,Fine.,"",2025-08-21T22:17:44.818Z
13,E7_Chilling_localization,Jump to line 18.,"",SAY.Dialog:Ending.359.Smart Ass,Fine.,"",2025-08-21T22:17:44.818Z
14,E7_Chilling_localization,Branch 1.2. If came from Circus with Sad.,"",MENU.Dialog:Ending.349,Let's make it quick.,"",2025-08-21T22:17:44.818Z
15,E7_Chilling_localization,Jump to line 18.,"",SAY.Dialog:Ending.358.Smart Ass,Let's make it quick.,"",2025-08-21T22:17:44.818Z
16,E7_Chilling_localization,Branch 1.3. If came from Zoo without Sad.,"",MENU.Dialog:Ending.348,We have to keep moving.,"",2025-08-21T22:17:44.818Z
17,E7_Chilling_localization,Jump to line 18.,"",SAY.Dialog:Ending.360.Smart Ass,We have to keep moving.,"",2025-08-21T22:17:44.818Z
18,E7_Chilling_localization,"The branch options (1.1, 1.2, 1.3) converge. 
The Asses sing the Song of Ascension.","",SAY.Dialog:Ending.327.The Masses,{color=yellow}{s=5}♪  hee haw hi hon 'ee ah he a'w ♪{/color},"",2025-08-21T22:17:44.818Z
19,E7_Chilling_localization,The Asses head off towards one of two rooms: Meat Processing or Boiling.,"",SAY.Dialog:Ending.364.Smart Ass,Come on.,"",2025-08-21T22:17:44.818Z
20,E7_Chilling_localization,Check the miro! These are still in the game,"",SAY.Dialog:Ending.25.Smart Ass,"Come on, we should keep going.","",2025-08-21T22:17:44.818Z
21,E7_Chilling_localization,Check the miro! These are still in the game,"",SAY.Dialog:Ending.175.Smart Ass,These Asses aren't our Comrades.,"",2025-08-21T22:17:44.818Z
22,E7_Chilling_localization,Check the miro! These are still in the game,"",SAY.Dialog:Ending.362.Smart Ass,Everyone spread out.,"",2025-08-21T22:17:44.818Z
23,E7_Chilling_localization,Check the miro! These are still in the game,"",SAY.Dialog:Ending.120.Sad Ass,You know... it wouldn't hurt to try...,"",2025-08-21T22:17:44.818Z
24,E7_Chilling_localization,Check the miro! These are still in the game,"",SAY.Dialog:Ending.121.Sad Ass,It'd be nice to sing it together.,"",2025-08-21T22:17:44.818Z
3,E7_MeatProcessing_localization,A room with many Humans.,"",SAY.Dialog:Opening.3.Kick Ass,There are so many Humans!,"",2025-08-21T22:17:44.818Z
4,E7_MeatProcessing_localization,"","",SAY.Dialog:Opening.8.Big Ass,We should go one at—,"",2025-08-21T22:17:44.818Z
5,E7_MeatProcessing_localization,"","",SAY.Dialog:Opening.7.Smart Ass,—one at a time!,"",2025-08-21T22:17:44.818Z
6,E7_MeatProcessing_localization,Camera zoom into Smart's mind.,"",SAY.Dialog:Opening.6.Smart Ass,Let me think...,"",2025-08-21T22:17:44.818Z
7,E7_MeatProcessing_localization,"The Asses take turns navigating the room, one-at-a-time.","",SAY.Dialog:Opening.18.Smart Ass,First Kick will go...,"",2025-08-21T22:17:44.818Z
8,E7_MeatProcessing_localization,Once Kick Ass makes it to the exit.,"",SAY.Dialog:FirstPassComplete.9.Smart Ass,Big Ass is next...,"",2025-08-21T22:17:44.818Z
9,E7_MeatProcessing_localization,This is said after Big Ass makes it to the exit and if Sad Ass is not in the group.,"",SAY.Dialog:SecondPassComplete.23.Smart Ass,Time for the Ace Strategist to show everyone how it's done!,"",2025-08-21T22:17:44.818Z
10,E7_MeatProcessing_localization,This is said after Big Ass makes it to the exit and if Sad Ass is in the group.,"",SAY.Dialog:SecondPassComplete.28.Smart Ass,Sad Ass is next...,"",2025-08-21T22:17:44.818Z
11,E7_MeatProcessing_localization,This is said after Sad Ass makes it to the exit.,"",SAY.Dialog:ThirdPassComplete.8.Smart Ass,Time for the Ace Strategist to show everyone how it's done!,"",2025-08-21T22:17:44.818Z
12,E7_MeatProcessing_localization,Once Smart Ass makes it to the exit.,"",SAY.Dialog:Ending.3.Smart Ass,EASY!,"",2025-08-21T22:17:44.818Z
13,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
14,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
15,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
16,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
17,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
18,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
19,E7_MeatProcessing_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Boiling_localization,"","",SAY.Dialog:Opening.3.Big Ass,Are they melting the skin of the deceased in here?,"",2025-08-21T22:17:44.818Z
4,E7_Boiling_localization,"","",SAY.Dialog:Opening.11.Kick Ass,@$#%!,"",2025-08-21T22:17:44.818Z
5,E7_Boiling_localization,"","",SAY.Dialog:Opening.10.Smart Ass,Shut it you two!,"",2025-08-21T22:17:44.818Z
6,E7_Boiling_localization,Camera zoom into Smart's mind.,"",SAY.Dialog:Opening.9.Smart Ass,I've got a new strategy.,"",2025-08-21T22:17:44.818Z
7,E7_Boiling_localization,"","",SAY.Dialog:Opening.8.Smart Ass,There are switches and Humans in front of the gates.,"",2025-08-21T22:17:44.818Z
8,E7_Boiling_localization,"","",SAY.Dialog:Opening.14.Smart Ass,We'll go in pairs. Kick and Big will work together...,"",2025-08-21T22:17:44.818Z
9,E7_Boiling_localization,This triggers if Big is at the exit and Kick is not in range.,"",SAY.Dialog:FirstPassComplete.103.Big Ass,"Don't fall behind, Kick Ass!","",2025-08-21T22:17:44.818Z
10,E7_Boiling_localization,This triggers if Kick is at the exit and Big is not in range.,"",SAY.Dialog:FirstPassComplete.102.Kick Ass,"HURRY UP, Big Ass!","",2025-08-21T22:17:44.818Z
11,E7_Boiling_localization,x,"",SAY.Dialog:FirstPassComplete.14.Kick Ass,WE MADE IT!,"",2025-08-21T22:17:44.818Z
12,E7_Boiling_localization,"","",SAY.Dialog:FirstPassComplete.16.Big Ass,"{vpunch=100,0.75}HURRAH!","",2025-08-21T22:17:44.818Z
13,E7_Boiling_localization,"","",SAY.Dialog:FirstPassComplete.55.Smart Ass,Morons.,"",2025-08-21T22:17:44.818Z
14,E7_Boiling_localization,Branch 1.1. If Sad is present in the group.,"",SAY.Dialog:FirstPassComplete.71.Sad Ass,Are we a pair too...?,"",2025-08-21T22:17:44.818Z
15,E7_Boiling_localization,"","",SAY.Dialog:FirstPassComplete.99.Smart Ass,"Don't hold me back, Sad Ass.","",2025-08-21T22:17:44.818Z
16,E7_Boiling_localization,Jump to line 20 once the Player reaches the end.,"",SAY.Dialog:FirstPassComplete.72.Smart Ass,Sad and I will work together...,"",2025-08-21T22:17:44.818Z
17,E7_Boiling_localization,"Branch 1.2. If Sad is absent from the group.
Jump to line 20 once the Player reaches the end.","",SAY.Dialog:FirstPassComplete.68.Smart Ass,It's just me now...,"",2025-08-21T22:17:44.818Z
18,E7_Boiling_localization,Not in the Miro.,"",SAY.Dialog:Ending.18.Sad Ass,Hurry up!,"",2025-08-21T22:17:44.818Z
19,E7_Boiling_localization,Not in the Miro.,"",SAY.Dialog:Ending.44.Smart Ass,Hurry up!,"",2025-08-21T22:17:44.818Z
20,E7_Boiling_localization,All Asses reach the exit.,"",SAY.Dialog:Ending.50.Smart Ass,Easy!,"",2025-08-21T22:17:44.818Z
21,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
22,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
23,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
24,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
25,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
26,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
27,E7_Boiling_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Ejiao_localization,"","",SAY.Dialog:Opening.48.Smart Ass,Come on. We have to be getting close to an exit!,"",2025-08-21T22:17:44.818Z
4,E7_Ejiao_localization,"","",SAY.Dialog:Opening.50.Big Ass,Wait.,"",2025-08-21T22:17:44.818Z
5,E7_Ejiao_localization,"","",SAY.Dialog:Opening.24.Big Ass,We'll never get by unnoticed.,"",2025-08-21T22:17:44.818Z
6,E7_Ejiao_localization,"","",SAY.Dialog:Opening.27.Smart Ass,Hmmm...,"",2025-08-21T22:17:44.818Z
7,E7_Ejiao_localization,"","",SAY.Dialog:Opening.26.Smart Ass,We're going to need to think outside the box.,"",2025-08-21T22:17:44.818Z
8,E7_Ejiao_localization,Camera zoom into Smart's mind. The Asses get into boxes and sneak past.,"",SAY.Dialog:Opening.28.Smart Ass,Got it!,"",2025-08-21T22:17:44.818Z
9,E7_Ejiao_localization,All Asses reach the exit and hop onto a conveyor belt to leave the room.,"",SAY.Dialog:Ending.3.Smart Ass,Easy!,"",2025-08-21T22:17:44.818Z
10,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
11,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
12,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
13,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
14,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
15,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
16,E7_Ejiao_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Shipping_localization,One of the final levels in the Factory. The Asses jump off the conveyor belt and are on opposite sides of a big wall.,"",SAY.Dialog:Opening.9.Smart Ass,JUMP!,"",2025-08-21T22:17:44.818Z
4,E7_Shipping_localization,"","",SAY.Dialog:Opening.23.Smart Ass,What are you doing over there?!,"",2025-08-21T22:17:44.818Z
5,E7_Shipping_localization,"","",SAY.Dialog:Opening.3.Kick Ass,We JUMPED! Just like YOU SAID!,"",2025-08-21T22:17:44.818Z
6,E7_Shipping_localization,"","",SAY.Dialog:Opening.25.Big Ass,What'll we do?,"",2025-08-21T22:17:44.818Z
7,E7_Shipping_localization,"","",SAY.Dialog:Opening.21.Smart Ass,We're going to have to work like a Team...,"",2025-08-21T22:17:44.818Z
8,E7_Shipping_localization,Camera zoom into Smart's mind.,"",SAY.Dialog:Opening.8.Smart Ass,Time to strategize!,"",2025-08-21T22:17:44.818Z
9,E7_Shipping_localization,The Asses leave the stage one-at-a-time.,"",SAY.Dialog:Opening.32.Smart Ass,Who should go first?,"",2025-08-21T22:17:44.818Z
10,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
11,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
12,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
13,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
14,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
15,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
16,E7_Shipping_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_BigJob_localization,The Asses are in a hallway close to the exit.,"",SAY.Dialog:BigJob.4.Smart Ass,Haha! STEP THREE (ALMOST) COMPLETE!,"",2025-08-21T22:17:44.818Z
4,E7_BigJob_localization,"","",SAY.Dialog:BigJob.233.Smart Ass,I'm getting all of us out of here alive!,"",2025-08-21T22:17:44.818Z
5,E7_BigJob_localization,"","",SAY.Dialog:BigJob.7.Big Ass,What about freeing the other Asses?,"",2025-08-21T22:17:44.818Z
6,E7_BigJob_localization,"","",SAY.Dialog:BigJob.6.Big Ass,Aren't they part of your Plan?,"",2025-08-21T22:17:44.818Z
7,E7_BigJob_localization,"","",SAY.Dialog:BigJob.10.Smart Ass,Fuck the others.,"",2025-08-21T22:17:44.818Z
8,E7_BigJob_localization,"","",SAY.Dialog:BigJob.11.Smart Ass,A Plan that includes trying to save us AND free hundreds of other Asses is impossible.,"",2025-08-21T22:17:44.818Z
9,E7_BigJob_localization,"","",SAY.Dialog:BigJob.143.Smart Ass,So let's go.,"",2025-08-21T22:17:44.818Z
10,E7_BigJob_localization,"","",SAY.Dialog:BigJob.9.Big Ass,And what will we do after that?,"",2025-08-21T22:17:44.818Z
11,E7_BigJob_localization,"","",SAY.Dialog:BigJob.14.Smart Ass,I'll tell you later.,"",2025-08-21T22:17:44.818Z
12,E7_BigJob_localization,"","",SAY.Dialog:BigJob.8.Big Ass,"{vpunch=100,1}I want to know NOW, Smart Ass.","",2025-08-21T22:17:44.818Z
13,E7_BigJob_localization,"","",SAY.Dialog:BigJob.18.Smart Ass,FINE. Fine.,"",2025-08-21T22:17:44.818Z
14,E7_BigJob_localization,Jump to line 15 or line 17.,"",SAY.Dialog:BigJob.22.Smart Ass,"After we get out of here, we will:","",2025-08-21T22:17:44.818Z
15,E7_BigJob_localization,Dialogue option 1.1,"",MENU.Dialog:BigJob.234,Forget everything that's happened.,"",2025-08-21T22:17:44.818Z
16,E7_BigJob_localization,Jump to line 20.,"",SAY.Dialog:BigJob.240.Smart Ass,We forget everything that's happened in this Factory Hell and go find kind Humans who will care for us.,"",2025-08-21T22:17:44.818Z
17,E7_BigJob_localization,Dialogue option 1.2,"",MENU.Dialog:BigJob.235,Never forget what we've seen.,"",2025-08-21T22:17:44.818Z
18,E7_BigJob_localization,"","",SAY.Dialog:BigJob.237.Smart Ass,We never forget what we've seen in this Factory Hell.,"",2025-08-21T22:17:44.818Z
19,E7_BigJob_localization,Jump to line 20.,"",SAY.Dialog:BigJob.238.Smart Ass,And we find kind Humans to take care of us.,"",2025-08-21T22:17:44.818Z
20,E7_BigJob_localization,"Dialogues (1.1, 1.2) converge.","",SAY.Dialog:BigJob.242.Kick Ass,WHAT?!,"",2025-08-21T22:17:44.818Z
21,E7_BigJob_localization,"","",SAY.Dialog:BigJob.243.Kick Ass,How can you believe there are still KIND Humans in this world?,"",2025-08-21T22:17:44.818Z
22,E7_BigJob_localization,This is said if Sad Ass is not present.,"",SAY.Dialog:BigJob.258.Kick Ass,After everything Humans have DONE TO US?,"",2025-08-21T22:17:44.818Z
23,E7_BigJob_localization,This is said if Sad Ass is present.,"",SAY.Dialog:BigJob.260.Sad Ass,After everything Humans have done to us Asses?,"",2025-08-21T22:17:44.818Z
24,E7_BigJob_localization,"","",SAY.Dialog:BigJob.182.Smart Ass,We all left the Mine because we wanted a comfortable life of fresh hay and good work.,"",2025-08-21T22:17:44.818Z
25,E7_BigJob_localization,"","",SAY.Dialog:BigJob.183.Smart Ass,A life with no Machines and no violence.,"",2025-08-21T22:17:44.818Z
26,E7_BigJob_localization,"","",SAY.Dialog:BigJob.184.Smart Ass,Believing in the existence of kind Humans is the only way to get what we want.,"",2025-08-21T22:17:44.818Z
27,E7_BigJob_localization,"","",SAY.Dialog:BigJob.188.Big Ass,"I'm not leaving the other Asses here to die, just so we can try to live in comfort.","",2025-08-21T22:17:44.818Z
28,E7_BigJob_localization,"","",SAY.Dialog:BigJob.190.Smart Ass,Listen you oaf! That's not the PLAN!,"",2025-08-21T22:17:44.818Z
29,E7_BigJob_localization,"","",SAY.Dialog:BigJob.191.Smart Ass,I've run through every single possibility and there's NO VERSION where we get out of here alive by going backwards.,"",2025-08-21T22:17:44.818Z
30,E7_BigJob_localization,Jump to line 31 or line 34.,"",SAY.Dialog:BigJob.193.Big Ass,"Then I'll go back, alone.","",2025-08-21T22:17:44.818Z
31,E7_BigJob_localization,Branch 2.1. This is said if Sad is not present.,"",SAY.Dialog:BigJob.174.Kick Ass,@#$%&! If you go back—the Humans will KILL you!,"",2025-08-21T22:17:44.818Z
32,E7_BigJob_localization,"","",SAY.Dialog:BigJob.175.Kick Ass,And your Soul will be STUCK here!,"",2025-08-21T22:17:44.818Z
33,E7_BigJob_localization,Jump to line 37.,"",SAY.Dialog:BigJob.177.Kick Ass,"Comrade, what if Smart is RIGHT?","",2025-08-21T22:17:44.818Z
34,E7_BigJob_localization,Branch 2.2. This is said if Sad is present.,"",SAY.Dialog:BigJob.170.Sad Ass,But... if you go back—the Humans'll kill you.,"",2025-08-21T22:17:44.818Z
35,E7_BigJob_localization,"","",SAY.Dialog:BigJob.172.Sad Ass,And your Soul will be stuck here... *whimper*,"",2025-08-21T22:17:44.818Z
36,E7_BigJob_localization,Jump to line 37.,"",SAY.Dialog:BigJob.173.Kick Ass,"Comrade, what if Smart is RIGHT?","",2025-08-21T22:17:44.818Z
37,E7_BigJob_localization,"Branches (2.1, 2.2) converge.","",SAY.Dialog:BigJob.158.Big Ass,You don't have to join me.,"",2025-08-21T22:17:44.818Z
38,E7_BigJob_localization,"","",SAY.Dialog:BigJob.159.Big Ass,But this is something I must do.,"",2025-08-21T22:17:44.818Z
39,E7_BigJob_localization,"","",SAY.Dialog:BigJob.160.Big Ass,"Before I die, I need to make an impact.","",2025-08-21T22:17:44.818Z
40,E7_BigJob_localization,Jump to line 41 or line 43.,"",SAY.Dialog:BigJob.163.Smart Ass,We're not responsible for the others! You hear me?!?,"",2025-08-21T22:17:44.818Z
41,E7_BigJob_localization,Dialogue option 3.1.,"",MENU.Dialog:BigJob.264,I know... but I choose to be.,"",2025-08-21T22:17:44.818Z
42,E7_BigJob_localization,End of scene.,"",SAY.Dialog:BigJob.267.Big Ass,I know... but I choose to be.,"",2025-08-21T22:17:44.818Z
43,E7_BigJob_localization,Dialogue option 3.2.,"",MENU.Dialog:BigJob.265,"Goodbye, Comrades.","",2025-08-21T22:17:44.818Z
44,E7_BigJob_localization,End of scene.,"",SAY.Dialog:BigJob.271.Big Ass,"Goodbye, Comrades.","",2025-08-21T22:17:44.818Z
3,E7_ShippingTwo_localization,"Big Ass goes into the control room, alone.","",SAY.Dialog:EnterControlRoom.1.Big Ass,There must be a way to free the other Asses in here.,"",2025-08-21T22:17:44.818Z
4,E7_ShippingTwo_localization,Zoom into the Factory intercom speaker.,"",SAY.Dialog:EnterControlRoom.6.Factory PA,*ksch*—Attention all workers. We have a Code 455.,"",2025-08-21T22:17:44.818Z
5,E7_ShippingTwo_localization,"","",SAY.Dialog:EnterControlRoom.7.Factory PA,All personnel should be on the lookout for runaway donkeys within the Factory.,"",2025-08-21T22:17:44.818Z
6,E7_ShippingTwo_localization,Zoom out from the Factory intercom speaker.,"",SAY.Dialog:EnterControlRoom.8.Factory PA,"If found, use of force is permitted—*ksh*","",2025-08-21T22:17:44.818Z
7,E7_ShippingTwo_localization,A security guard comes in and readies a gun.,"",SAY.Dialog:Ending.3.Security Guard Andy,There's one of those runaway donkeys!,"",2025-08-21T22:17:44.818Z
8,E7_ShippingTwo_localization,"","",SAY.Dialog:Ending.7.Security Guard Andy,Ready?!,"",2025-08-21T22:17:44.818Z
9,E7_ShippingTwo_localization,Zoom into the Factory intercom speaker.,"",SAY.Dialog:Ending.43.Factory PA,*ksch*—Help! The donkeys are free! THEY ARE ESCAPING!,"",2025-08-21T22:17:44.818Z
10,E7_ShippingTwo_localization,"","",SAY.Dialog:Ending.44.Proper Ass,Jailbreak!!!!,"",2025-08-21T22:17:44.818Z
11,E7_ShippingTwo_localization,Zoom out from the Factory intercom speaker.,"",SAY.Dialog:Ending.45.Factory PA,Ayyyyyyyy—*ksh*,"",2025-08-21T22:17:44.818Z
12,E7_ShippingTwo_localization,Zoom into the Factory intercom speaker upon exiting.,"",SAY.Dialog:Ending.60.Mme. Derriere,"Whichever group of Activists has broken into my beloved Factory and let my donkeys out, hear me:","",2025-08-21T22:17:44.818Z
13,E7_ShippingTwo_localization,"","",SAY.Dialog:Ending.61.Mme. Derriere,You can't stop Progress.,"",2025-08-21T22:17:44.818Z
14,E7_ShippingTwo_localization,"","",SAY.Dialog:Ending.62.Mme. Derriere,But if you'd like to try...,"",2025-08-21T22:17:44.818Z
15,E7_ShippingTwo_localization,Zoom out from the Factory intercom speaker.,"",SAY.Dialog:Ending.63.Mme. Derriere,Come find me in my Robotics Lab.,"",2025-08-21T22:17:44.818Z
3,E7_BigBattle_localization,A reflection by Big Ass when trying to leave the Factory for the first time.,"",SAY.Dialog:Container.51.Big Ass,Am I making a massive mistake?,"",2025-08-21T22:17:44.818Z
4,E7_BigBattle_localization,"","",SAY.Dialog:Container.58.Big Ass,Shouldn't I try to stop the one in charge?,"",2025-08-21T22:17:44.818Z
5,E7_BigBattle_localization,A reflection by Big Ass when trying to leave the Factory for a second time.,"",SAY.Dialog:Container.61.Big Ass,"No, I've already done what I came to do.","",2025-08-21T22:17:44.818Z
6,E7_BigBattle_localization,A reflection by Big Ass when trying to go into the Robotics Lab the first time.,"",SAY.Dialog:Container.23.Big Ass,This way looks much more dangerous...,"",2025-08-21T22:17:44.818Z
7,E7_BigBattle_localization,"","",SAY.Dialog:Container.20.Big Ass,I shouldn't bite off more than I can chew...,"",2025-08-21T22:17:44.818Z
8,E7_BigBattle_localization,A reflection by Big Ass when trying to go into the Robotics Lab the second time.,"",SAY.Dialog:Container.39.Big Ass,What am I saying... I can do this!,"",2025-08-21T22:17:44.818Z
9,E7_BigBattle_localization,Doors close behind Big Ass.,"",SAY.Dialog:Container.44.Big Ass,UH OH.,"",2025-08-21T22:17:44.818Z
10,E7_BigBattle_localization,Mme. Derriere stands behind a pane of glass in her Robotics Laboratory.,"",SAY.Dialog:Container.12.Mme. Derriere,Hello donkey...,"",2025-08-21T22:17:44.818Z
11,E7_BigBattle_localization,"","",SAY.Dialog:Container.64.Mme. Derriere,I don't know how those pesky Activists broke into my factory and let you all out.,"",2025-08-21T22:17:44.818Z
12,E7_BigBattle_localization,"","",SAY.Dialog:Container.68.Mme. Derriere,But let me tell you something...,"",2025-08-21T22:17:44.818Z
13,E7_BigBattle_localization,"","",SAY.Dialog:Container.67.Mme. Derriere,I have a Masters in Business Administration from Mecha University.,"",2025-08-21T22:17:44.818Z
14,E7_BigBattle_localization,"","",SAY.Dialog:Container.66.Mme. Derriere,I know how to make ends meet.,"",2025-08-21T22:17:44.818Z
15,E7_BigBattle_localization,"","",SAY.Dialog:Container.76.Mme. Derriere,And you're about to meet your end.,"",2025-08-21T22:17:44.818Z
16,E7_BigBattle_localization,"Fight begins. After fight, jump to line 17 or 19.","",SAY.Dialog:Container.65.Mme. Derriere,PREPARE TO DIE!,"",2025-08-21T22:17:44.818Z
