# File: READ_ME_Localization
# Processed: 2025-08-21T22:17:44.948Z
# Sheets: 14

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
120,CA Wordplay,empresa,"",empresa,"company, enterprise","",2025-08-21T22:17:44.948Z
121,CA Wordplay,encesa,"",encesa,"lighting, ignition","",2025-08-21T22:17:44.948Z
122,CA Wordplay,endemesa,"",endemesa,"(rare; possibly related to ""endemà"" - next day)","",2025-08-21T22:17:44.948Z
123,CA Wordplay,enteresa,"",enteresa,"earnestness, seriousness","",2025-08-21T22:17:44.948Z
124,CA Wordplay,entesa,"",entesa,"understanding, agreement","",2025-08-21T22:17:44.948Z
125,CA Wordplay,entremesa,"",entremesa,"appetizer, interlude","",2025-08-21T22:17:44.948Z
126,CA Wordplay,escassesa,"",escassesa,scarcity,"",2025-08-21T22:17:44.948Z
127,CA Wordplay,escomesa,"",escomesa,"attack, onset","",2025-08-21T22:17:44.948Z
128,CA Wordplay,esplendidesa,"",esplendidesa,"splendor, brilliance","",2025-08-21T22:17:44.948Z
129,CA Wordplay,esquifidesa,"",esquifidesa,"meanness, pettiness","",2025-08-21T22:17:44.948Z
130,CA Wordplay,esquivesa,"",esquivesa,"shyness, evasiveness","",2025-08-21T22:17:44.948Z
131,CA Wordplay,estesa,"",estesa,"stretch, spread","",2025-08-21T22:17:44.948Z
132,CA Wordplay,estolidesa,"",estolidesa,foolishness,"",2025-08-21T22:17:44.948Z
133,CA Wordplay,estranyesa,"",estranyesa,strangeness,"",2025-08-21T22:17:44.948Z
134,CA Wordplay,estretesa,"",estretesa,"narrowness, tightness","",2025-08-21T22:17:44.948Z
135,CA Wordplay,estupidesa,"",estupidesa,stupidity,"",2025-08-21T22:17:44.948Z
136,CA Wordplay,esveltesa,"",esveltesa,"slenderness, slimness","",2025-08-21T22:17:44.948Z
137,CA Wordplay,etiquesa,"",etiquesa,"ethics (rare; normally ""ètica"")","",2025-08-21T22:17:44.948Z
138,CA Wordplay,expeditesa,"",expeditesa,"promptness, expediency","",2025-08-21T22:17:44.948Z
139,CA Wordplay,expertesa,"",expertesa,expertise,"",2025-08-21T22:17:44.948Z
140,CA Wordplay,exquisidesa,"",exquisidesa,exquisiteness,"",2025-08-21T22:17:44.948Z
141,CA Wordplay,fadesa,"",fadesa,"fairyland quality (from ""fada"" = fairy)","",2025-08-21T22:17:44.948Z
142,CA Wordplay,fadrinesa,"",fadrinesa,"maidenhood (from ""fadrina"" = young woman)","",2025-08-21T22:17:44.948Z
143,CA Wordplay,feblesa,"",feblesa,weakness,"",2025-08-21T22:17:44.948Z
144,CA Wordplay,feixuguesa,"",feixuguesa,"heaviness, burdensomeness","",2025-08-21T22:17:44.948Z
145,CA Wordplay,feresa,"",feresa,"fierceness, wildness","",2025-08-21T22:17:44.948Z
146,CA Wordplay,fermesa,"",fermesa,firmness,"",2025-08-21T22:17:44.948Z
147,CA Wordplay,fesa,"",fesa,"dregs, sediment","",2025-08-21T22:17:44.948Z
148,CA Wordplay,fetidesa,"",fetidesa,"foul smell, stench","",2025-08-21T22:17:44.948Z
149,CA Wordplay,finesa,"",finesa,"fineness, delicacy","",2025-08-21T22:17:44.948Z
150,CA Wordplay,fixesa,"",fixesa,"fixity, steadiness","",2025-08-21T22:17:44.948Z
151,CA Wordplay,flaquesa,"",flaquesa,"weakness, frailty","",2025-08-21T22:17:44.948Z
152,CA Wordplay,flongesa,"",flongesa,(rare; possibly dialect),"",2025-08-21T22:17:44.948Z
153,CA Wordplay,floridesa,"",floridesa,flourishing,"",2025-08-21T22:17:44.948Z
154,CA Wordplay,fluïdesa,"",fluïdesa,fluidity,"",2025-08-21T22:17:44.948Z
155,CA Wordplay,fluixesa,"",fluixesa,"weakness, flimsiness","",2025-08-21T22:17:44.948Z
156,CA Wordplay,fortalesa,"",fortalesa,"fortress, strength","",2025-08-21T22:17:44.948Z
157,CA Wordplay,fortesa,"",fortesa,strength,"",2025-08-21T22:17:44.948Z
158,CA Wordplay,fotesa,"",fotesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
159,CA Wordplay,franquesa,"",franquesa,"frankness, honesty","",2025-08-21T22:17:44.948Z
160,CA Wordplay,frevolesa,"",frevolesa,fickleness,"",2025-08-21T22:17:44.948Z
161,CA Wordplay,frigidesa,"",frigidesa,"frigidity, coldness","",2025-08-21T22:17:44.948Z
162,CA Wordplay,fulgidesa,"",fulgidesa,"brightness, brilliance","",2025-08-21T22:17:44.948Z
163,CA Wordplay,futilesa,"",futilesa,futility,"",2025-08-21T22:17:44.948Z
164,CA Wordplay,galanesa,"",galanesa,gallantry,"",2025-08-21T22:17:44.948Z
165,CA Wordplay,gandesà,"",gandesà,from Gandesa (place/demonym),"",2025-08-21T22:17:44.948Z
166,CA Wordplay,garridesa,"",garridesa,cheerfulness,"",2025-08-21T22:17:44.948Z
167,CA Wordplay,gentilesa,"",gentilesa,"kindness, gentleness","",2025-08-21T22:17:44.948Z
168,CA Wordplay,grandesa,"",grandesa,"greatness, grandeur","",2025-08-21T22:17:44.948Z
169,CA Wordplay,grapialtesa,"",grapialtesa,(rare/unknown),"",2025-08-21T22:17:44.948Z
170,CA Wordplay,grassesa,"",grassesa,"fatness, grease","",2025-08-21T22:17:44.948Z
171,CA Wordplay,gravidesa,"",gravidesa,pregnancy,"",2025-08-21T22:17:44.948Z
172,CA Wordplay,greixesa,"",greixesa,"grease, fatness","",2025-08-21T22:17:44.948Z
173,CA Wordplay,greugesa,"",greugesa,"grievance, injury","",2025-08-21T22:17:44.948Z
174,CA Wordplay,groguesa,"",groguesa,yellowness,"",2025-08-21T22:17:44.948Z
175,CA Wordplay,grossesa,"",grossesa,"largeness, coarseness","",2025-08-21T22:17:44.948Z
176,CA Wordplay,guerxesa,"",guerxesa,(rare; possibly dialect),"",2025-08-21T22:17:44.948Z
177,CA Wordplay,hamburguesa,"",hamburguesa,hamburger,"",2025-08-21T22:17:44.948Z
178,CA Wordplay,honradesa,"",honradesa,"honesty, integrity","",2025-08-21T22:17:44.948Z
179,CA Wordplay,idiotesa,"",idiotesa,"idiocy, foolishness","",2025-08-21T22:17:44.948Z
180,CA Wordplay,immaduresa,"",immaduresa,immaturity,"",2025-08-21T22:17:44.948Z
181,CA Wordplay,immediatesa,"",immediatesa,immediacy,"",2025-08-21T22:17:44.948Z
182,CA Wordplay,impavidesa,"",impavidesa,fearlessness,"",2025-08-21T22:17:44.948Z
183,CA Wordplay,impuresa,"",impuresa,impurity,"",2025-08-21T22:17:44.948Z
184,CA Wordplay,incertesa,"",incertesa,uncertainty,"",2025-08-21T22:17:44.948Z
185,CA Wordplay,indelicadesa,"",indelicadesa,"tactlessness, indelicacy","",2025-08-21T22:17:44.948Z
186,CA Wordplay,infantesa,"",infantesa,infancy,"",2025-08-21T22:17:44.948Z
187,CA Wordplay,ingravidesa,"",ingravidesa,weightlessness,"",2025-08-21T22:17:44.948Z
188,CA Wordplay,innocentesa,"",innocentesa,innocence,"",2025-08-21T22:17:44.948Z
189,CA Wordplay,insensatesa,"",insensatesa,senselessness,"",2025-08-21T22:17:44.948Z
190,CA Wordplay,insipidesa,"",insipidesa,"insipidity, blandness","",2025-08-21T22:17:44.948Z
191,CA Wordplay,interdiocesà,"",interdiocesà,interdiocesan,"",2025-08-21T22:17:44.948Z
192,CA Wordplay,intrepidesa,"",intrepidesa,intrepidity,"",2025-08-21T22:17:44.948Z
193,CA Wordplay,invalidesa,"",invalidesa,invalidity,"",2025-08-21T22:17:44.948Z
194,CA Wordplay,jovenesa,"",jovenesa,youthfulness,"",2025-08-21T22:17:44.948Z
195,CA Wordplay,justesa,"",justesa,"justice, fairness","",2025-08-21T22:17:44.948Z
196,CA Wordplay,languidesa,"",languidesa,languidness,"",2025-08-21T22:17:44.948Z
197,CA Wordplay,limpidesa,"",limpidesa,"limpidity, clearness","",2025-08-21T22:17:44.948Z
198,CA Wordplay,lividesa,"",lividesa,lividness,"",2025-08-21T22:17:44.948Z
199,CA Wordplay,llampresa,"",llampresa,lightning strike (rare),"",2025-08-21T22:17:44.948Z
200,CA Wordplay,llarguesa,"",llarguesa,lengthiness,"",2025-08-21T22:17:44.948Z
201,CA Wordplay,llestesa,"",llestesa,"cleverness, readiness","",2025-08-21T22:17:44.948Z
202,CA Wordplay,lleteresa,"",lleteresa,milkiness,"",2025-08-21T22:17:44.948Z
203,CA Wordplay,lletgesa,"",lletgesa,ugliness,"",2025-08-21T22:17:44.948Z
204,CA Wordplay,lleugeresa,"",lleugeresa,lightness,"",2025-08-21T22:17:44.948Z
205,CA Wordplay,llordesa,"",llordesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
206,CA Wordplay,lluïdesa,"",lluïdesa,brightness,"",2025-08-21T22:17:44.948Z
207,CA Wordplay,lucidesa,"",lucidesa,lucidity,"",2025-08-21T22:17:44.948Z
208,CA Wordplay,maduresa,"",maduresa,maturity,"",2025-08-21T22:17:44.948Z
209,CA Wordplay,magresa,"",magresa,thinness,"",2025-08-21T22:17:44.948Z
210,CA Wordplay,maionesa,"",maionesa,mayonnaise,"",2025-08-21T22:17:44.948Z
211,CA Wordplay,malaptesa,"",malaptesa,clumsiness,"",2025-08-21T22:17:44.948Z
212,CA Wordplay,malastruguesa,"",malastruguesa,bad luck,"",2025-08-21T22:17:44.948Z
213,CA Wordplay,malcriadesa,"",malcriadesa,"spoiling, bad upbringing","",2025-08-21T22:17:44.948Z
214,CA Wordplay,malesa,"",malesa,"harm, badness","",2025-08-21T22:17:44.948Z
215,CA Wordplay,mampresa,"",mampresa,(rare; unknown),"",2025-08-21T22:17:44.948Z
216,CA Wordplay,manganesa,"",manganesa,manganese (chemical),"",2025-08-21T22:17:44.948Z
217,CA Wordplay,manquesa,"",manquesa,deficiency,"",2025-08-21T22:17:44.948Z
218,CA Wordplay,mansesa,"",mansesa,gentleness,"",2025-08-21T22:17:44.948Z
219,CA Wordplay,menudesa,"",menudesa,smallness,"",2025-08-21T22:17:44.948Z
220,CA Wordplay,mesa,"",mesa,table (also “meal”),"",2025-08-21T22:17:44.948Z
221,CA Wordplay,mesquinesa,"",mesquinesa,meanness,"",2025-08-21T22:17:44.948Z
222,CA Wordplay,migradesa,"",migradesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
223,CA Wordplay,minusvalidesa,"",minusvalidesa,disability,"",2025-08-21T22:17:44.948Z
224,CA Wordplay,minyonesa,"",minyonesa,"young woman, maid","",2025-08-21T22:17:44.948Z
225,CA Wordplay,mollesa,"",mollesa,softness,"",2025-08-21T22:17:44.948Z
226,CA Wordplay,morbidesa,"",morbidesa,morbidity,"",2025-08-21T22:17:44.948Z
227,CA Wordplay,mudesa,"",mudesa,muteness,"",2025-08-21T22:17:44.948Z
228,CA Wordplay,mustiesa,"",mustiesa,mustiness (smell),"",2025-08-21T22:17:44.948Z
229,CA Wordplay,mustiguesa,"",mustiguesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
230,CA Wordplay,naturalesa,"",naturalesa,nature,"",2025-08-21T22:17:44.948Z
231,CA Wordplay,neciesa,"",neciesa,foolishness,"",2025-08-21T22:17:44.948Z
232,CA Wordplay,niciesa,"",niciesa,niceness,"",2025-08-21T22:17:44.948Z
233,CA Wordplay,ninesa,"",ninesa,"from ""nina"" (girl/doll)","",2025-08-21T22:17:44.948Z
234,CA Wordplay,nitidesa,"",nitidesa,clearness,"",2025-08-21T22:17:44.948Z
235,CA Wordplay,noblesa,"",noblesa,nobility,"",2025-08-21T22:17:44.948Z
236,CA Wordplay,noiesa,"",noiesa,boredom,"",2025-08-21T22:17:44.948Z
237,CA Wordplay,nuesa,"",nuesa,nudity,"",2025-08-21T22:17:44.948Z
238,CA Wordplay,orfenesa,"",orfenesa,orphanhood,"",2025-08-21T22:17:44.948Z
239,CA Wordplay,orpesa,"",orpesa,(rare; possibly place name),"",2025-08-21T22:17:44.948Z
240,CA Wordplay,pageresa,"",pageresa,laziness,"",2025-08-21T22:17:44.948Z
241,CA Wordplay,pal·lidesa,"",pal·lidesa,pallor,"",2025-08-21T22:17:44.948Z
242,CA Wordplay,peguesa,"",peguesa,stinginess,"",2025-08-21T22:17:44.948Z
243,CA Wordplay,peresa,"",peresa,laziness,"",2025-08-21T22:17:44.948Z
244,CA Wordplay,pesadesa,"",pesadesa,heaviness,"",2025-08-21T22:17:44.948Z
245,CA Wordplay,petitesa,"",petitesa,smallness,"",2025-08-21T22:17:44.948Z
246,CA Wordplay,placidesa,"",placidesa,calmness,"",2025-08-21T22:17:44.948Z
247,CA Wordplay,pobresa,"",pobresa,poverty,"",2025-08-21T22:17:44.948Z
248,CA Wordplay,polidesa,"",polidesa,"polish, refinement","",2025-08-21T22:17:44.948Z
249,CA Wordplay,poquesa,"",poquesa,scarcity,"",2025-08-21T22:17:44.948Z
250,CA Wordplay,pregonesa,"",pregonesa,thickness,"",2025-08-21T22:17:44.948Z
251,CA Wordplay,presa,"",presa,"capture, catch","",2025-08-21T22:17:44.948Z
252,CA Wordplay,prestesa,"",prestesa,promptness,"",2025-08-21T22:17:44.948Z
253,CA Wordplay,primesa,"",primesa,slenderness,"",2025-08-21T22:17:44.948Z
254,CA Wordplay,privadesa,"",privadesa,privacy,"",2025-08-21T22:17:44.948Z
255,CA Wordplay,proesa,"",proesa,"feat, exploit","",2025-08-21T22:17:44.948Z
256,CA Wordplay,promptesa,"",promptesa,promptness,"",2025-08-21T22:17:44.948Z
257,CA Wordplay,pugesa,"",pugesa,pugilism (boxing),"",2025-08-21T22:17:44.948Z
258,CA Wordplay,puresa,"",puresa,purity,"",2025-08-21T22:17:44.948Z
259,CA Wordplay,putridesa,"",putridesa,rottenness,"",2025-08-21T22:17:44.948Z
260,CA Wordplay,quequesa,"",quequesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
261,CA Wordplay,ranciesa,"",ranciesa,rancidity,"",2025-08-21T22:17:44.948Z
262,CA Wordplay,rapidesa,"",rapidesa,speed,"",2025-08-21T22:17:44.948Z
263,CA Wordplay,raresa,"",raresa,rarity,"",2025-08-21T22:17:44.948Z
264,CA Wordplay,reialesa,"",reialesa,royalty,"",2025-08-21T22:17:44.948Z
265,CA Wordplay,remesa,"",remesa,remittance,"",2025-08-21T22:17:44.948Z
266,CA Wordplay,represa,"",represa,"resumption, reprise","",2025-08-21T22:17:44.948Z
267,CA Wordplay,repropiesa,"",repropiesa,reproach,"",2025-08-21T22:17:44.948Z
268,CA Wordplay,ridiculesa,"",ridiculesa,ridiculousness,"",2025-08-21T22:17:44.948Z
269,CA Wordplay,rigidesa,"",rigidesa,rigidity,"",2025-08-21T22:17:44.948Z
270,CA Wordplay,riquesa,"",riquesa,wealth,"",2025-08-21T22:17:44.948Z
271,CA Wordplay,robustesa,"",robustesa,robustness,"",2025-08-21T22:17:44.948Z
272,CA Wordplay,rodesa,"",rodesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
273,CA Wordplay,rodonesa,"",rodonesa,roundness,"",2025-08-21T22:17:44.948Z
274,CA Wordplay,roïnesa,"",roïnesa,"meanness, villainy","",2025-08-21T22:17:44.948Z
275,CA Wordplay,rubicundesa,"",rubicundesa,ruddy complexion,"",2025-08-21T22:17:44.948Z
276,CA Wordplay,rudesa,"",rudesa,roughness,"",2025-08-21T22:17:44.948Z
277,CA Wordplay,rustiquesa,"",rustiquesa,rusticity,"",2025-08-21T22:17:44.948Z
278,CA Wordplay,sapidesa,"",sapidesa,savoriness,"",2025-08-21T22:17:44.948Z
279,CA Wordplay,saviesa,"",saviesa,wisdom,"",2025-08-21T22:17:44.948Z
280,CA Wordplay,sensatesa,"",sensatesa,"sensibleness, prudence","",2025-08-21T22:17:44.948Z
281,CA Wordplay,senzillesa,"",senzillesa,simplicity,"",2025-08-21T22:17:44.948Z
282,CA Wordplay,sobtadesa,"",sobtadesa,suddenness,"",2025-08-21T22:17:44.948Z
283,CA Wordplay,solidesa,"",solidesa,solidity,"",2025-08-21T22:17:44.948Z
284,CA Wordplay,soltesa,"",soltesa,looseness,"",2025-08-21T22:17:44.948Z
285,CA Wordplay,sopitesa,"",sopitesa,drowsiness,"",2025-08-21T22:17:44.948Z
286,CA Wordplay,sordceguesa,"",sordceguesa,deafblindness,"",2025-08-21T22:17:44.948Z
287,CA Wordplay,sordesa,"",sordesa,deafness,"",2025-08-21T22:17:44.948Z
288,CA Wordplay,sordidesa,"",sordidesa,sordidness,"",2025-08-21T22:17:44.948Z
289,CA Wordplay,sordmudesa,"",sordmudesa,deaf-muteness,"",2025-08-21T22:17:44.948Z
290,CA Wordplay,sorpresa,"",sorpresa,surprise,"",2025-08-21T22:17:44.948Z
291,CA Wordplay,sotilesa,"",sotilesa,subtlety,"",2025-08-21T22:17:44.948Z
292,CA Wordplay,subtilesa,"",subtilesa,subtlety,"",2025-08-21T22:17:44.948Z
293,CA Wordplay,superfluïdesa,"",superfluïdesa,superfluity,"",2025-08-21T22:17:44.948Z
294,CA Wordplay,sutzesa,"",sutzesa,dirtiness,"",2025-08-21T22:17:44.948Z
295,CA Wordplay,tartamudesa,"",tartamudesa,stammering,"",2025-08-21T22:17:44.948Z
296,CA Wordplay,tebiesa,"",tebiesa,lukewarmness,"",2025-08-21T22:17:44.948Z
297,CA Wordplay,tendresa,"",tendresa,tenderness,"",2025-08-21T22:17:44.948Z
298,CA Wordplay,terbolesa,"",terbolesa,"cloudiness, muddiness","",2025-08-21T22:17:44.948Z
299,CA Wordplay,testarrudesa,"",testarrudesa,stubbornness,"",2025-08-21T22:17:44.948Z
300,CA Wordplay,timidesa,"",timidesa,shyness,"",2025-08-21T22:17:44.948Z
301,CA Wordplay,toixarrudesa,"",toixarrudesa,stubbornness (regional),"",2025-08-21T22:17:44.948Z
302,CA Wordplay,tossudesa,"",tossudesa,stubbornness,"",2025-08-21T22:17:44.948Z
303,CA Wordplay,totxesa,"",totxesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
304,CA Wordplay,tramesa,"",tramesa,"shipment, sending","",2025-08-21T22:17:44.948Z
305,CA Wordplay,translucidesa,"",translucidesa,translucency,"",2025-08-21T22:17:44.948Z
306,CA Wordplay,tristesa,"",tristesa,sadness,"",2025-08-21T22:17:44.948Z
307,CA Wordplay,turquesa,"",turquesa,turquoise (color or stone),"",2025-08-21T22:17:44.948Z
308,CA Wordplay,validesa,"",validesa,validity,"",2025-08-21T22:17:44.948Z
309,CA Wordplay,vallesà,"",vallesà,from Vallès (place/demonym),"",2025-08-21T22:17:44.948Z
310,CA Wordplay,vellesa,"",vellesa,old age,"",2025-08-21T22:17:44.948Z
311,CA Wordplay,vilesa,"",vilesa,vileness,"",2025-08-21T22:17:44.948Z
312,CA Wordplay,vivesa,"",vivesa,"liveliness, quickness","",2025-08-21T22:17:44.948Z
313,CA Wordplay,ximplesa,"",ximplesa,silliness,"",2025-08-21T22:17:44.948Z
314,CA Wordplay,xiquesa,"",xiquesa,(rare; unknown),"",2025-08-21T22:17:44.948Z
68,NL Wordplay,"","",je ne peux pas,Ik kan het niet doen,"",2025-08-21T22:17:44.948Z
69,NL Wordplay,Main Donkeys,"",je peux pas,Ik kan 't niet,"",2025-08-21T22:17:44.948Z
70,NL Wordplay,Thirsty,"",j'peux pas,k doe 't ni'.,"",2025-08-21T22:17:44.948Z
72,NL Wordplay,beest,"",ezel,zak,"",2025-08-21T22:17:44.948Z
75,NL Wordplay,-ezel,"","",alliterative,"",2025-08-21T22:17:44.948Z
77,NL Wordplay,"","",Old Ass,"Rustig, Moedig, Reusachtig, Nukkig,   --ge",Gelukezel,2025-08-21T22:17:44.948Z
78,NL Wordplay,"","",Nice Ass,"Rustige, Moedige, Reusachtige, Nukkige, Gelukkige, Triestige, Gierige,",Triestezel,2025-08-21T22:17:44.948Z
80,NL Wordplay,"","",Thirsty Ass,Groot,"",2025-08-21T22:17:44.948Z
81,NL Wordplay,"","",Smart Ass,Klein,"",2025-08-21T22:17:44.948Z
4,Turkish Wordplay,"",ABJ + Ass,"",Katır,Az Eşek,2025-08-21T22:17:44.948Z
2,German,Alt-Esel,"",Old Ass,N/A,"",2025-08-21T22:17:44.948Z
3,German,Treu-Eselin,"",Trusty Ass,Treuseele,"",2025-08-21T22:17:44.948Z
4,German,Schön-und-Nett-Eselin,"",Nice Ass,Netti,"",2025-08-21T22:17:44.948Z
5,German,Mega-Esel,"",Big Ass,Mega,"",2025-08-21T22:17:44.948Z
6,German,Durschti-Esel,"",Thirsty Ass,Durschti,"",2025-08-21T22:17:44.948Z
7,German,Klug-Eselin,"",Smart Ass,Klugi,"",2025-08-21T22:17:44.948Z
8,German,Lahm-Esel,"",Slow Ass,N/A,"",2025-08-21T22:17:44.948Z
9,German,Schlag-Esel,"",Kick Ass,Schlagi,"",2025-08-21T22:17:44.948Z
10,German,Schlapp-Eselin,"",Sick Ass,Schlappi,"",2025-08-21T22:17:44.948Z
11,German,Hardcore-Esel,"",Hard Ass,Hardcore,"",2025-08-21T22:17:44.948Z
12,German,Stur-Eselin,"",Sturdy Ass,Sturi,"",2025-08-21T22:17:44.948Z
13,German,Deprimiert-Esel,"",Sad Ass,Depri,"",2025-08-21T22:17:44.948Z
14,German,Faul-Eselin,"",Lazy Ass,Fauly,"",2025-08-21T22:17:44.948Z
15,German,Radikal-Esel,"",Bad Ass,Radi,"",2025-08-21T22:17:44.948Z
27,German,Stallbursche Till,"",Ass Handler Melvin,Named after Pumpenhaus programmer Till Wyler von Ballmoos,"",2025-08-21T22:17:44.948Z
28,German,Stalllburschin Sarah,"",Ass Handler Wedgie,Named after HAU programmer Sarah Reimann,"",2025-08-21T22:17:44.948Z
51,German,"","",Gesellschaft,"E0 (first question), E1 done, find more (Sturdy in E4), E6 (Sturdy and bar and sculpture names), E10 Words","",2025-08-21T22:17:44.948Z
52,German,Neubeseelt,"",Beseelung,"E1 video, E4 AP Main, E8 Gods, ... E10 Words","",2025-08-21T22:17:44.948Z
53,German,"","",selig,done,"",2025-08-21T22:17:44.948Z
54,German,"","",Eselsbrücke,done,"",2025-08-21T22:17:44.948Z
55,German,"","",Fessel — Shackles,done,"",2025-08-21T22:17:44.948Z
56,German,"","",gesellen / gesellt — final lines of the show,done,"",2025-08-21T22:17:44.948Z
57,German,"","",Kieseln - pebbles (Go play with your Rocks!),done,"",2025-08-21T22:17:44.948Z
58,German,"","",nieseln - nieselt - to drizzle,done,"",2025-08-21T22:17:44.948Z
59,German,"","",berieseln - sprink over / wash over,done,"",2025-08-21T22:17:44.948Z
60,German,"","",Diesel — gas station in E5 Hwy,done,"",2025-08-21T22:17:44.948Z
61,German,"","",Sessel – Armchair.,done,"",2025-08-21T22:17:44.948Z
62,German,"","",Kessel – Boiler or cauldron.,done,"",2025-08-21T22:17:44.948Z
4,Timeline,45355,"","",45360,"",2025-08-21T22:17:44.948Z
5,Timeline,45362,"","",45367,"",2025-08-21T22:17:44.948Z
6,Timeline,45369,"","",45374,"",2025-08-21T22:17:44.948Z
7,Timeline,45376,"","",45381,"",2025-08-21T22:17:44.948Z
8,Timeline,45383,"","",45388,"",2025-08-21T22:17:44.948Z
9,Timeline,45390,"","",45395,"",2025-08-21T22:17:44.948Z
10,Timeline,45397,"","",45402,"",2025-08-21T22:17:44.948Z
11,Timeline,45404,"","",45409,"",2025-08-21T22:17:44.948Z
12,Timeline,45411,"","",45416,"",2025-08-21T22:17:44.948Z
13,Timeline,45418,"","",45423,"",2025-08-21T22:17:44.948Z
14,Timeline,45425,"","",45430,"",2025-08-21T22:17:44.948Z
15,Timeline,45432,"","",45437,"",2025-08-21T22:17:44.948Z
19,Timeline,45383,"","",45388,"",2025-08-21T22:17:44.948Z
20,Timeline,45390,"","",45395,"",2025-08-21T22:17:44.948Z
21,Timeline,45397,"","",45402,"",2025-08-21T22:17:44.948Z
22,Timeline,45404,"","",45409,"",2025-08-21T22:17:44.948Z
23,Timeline,45411,"","",45416,"",2025-08-21T22:17:44.948Z
24,Timeline,45418,"","",45423,"",2025-08-21T22:17:44.948Z
25,Timeline,45425,"","",45430,"",2025-08-21T22:17:44.948Z
26,Timeline,45432,"","",45437,"",2025-08-21T22:17:44.948Z
27,Timeline,45439,"","",45444,"",2025-08-21T22:17:44.948Z
28,Timeline,45446,"","",45451,"",2025-08-21T22:17:44.948Z
29,Timeline,45453,"","",45458,"",2025-08-21T22:17:44.948Z
30,Timeline,45460,"","",45465,"",2025-08-21T22:17:44.948Z
33,Timeline,45411,"","",45416,"",2025-08-21T22:17:44.948Z
34,Timeline,45418,"","",45423,"",2025-08-21T22:17:44.948Z
35,Timeline,45425,"","",45430,"",2025-08-21T22:17:44.948Z
36,Timeline,45432,"","",45437,"",2025-08-21T22:17:44.948Z
37,Timeline,45439,"","",45444,"",2025-08-21T22:17:44.948Z
38,Timeline,45446,"","",45451,"",2025-08-21T22:17:44.948Z
39,Timeline,45453,"","",45458,"",2025-08-21T22:17:44.948Z
41,Timeline,45480,"","",45485,"",2025-08-21T22:17:44.948Z
42,Timeline,45487,"","",45492,"",2025-08-21T22:17:44.948Z
43,Timeline,45494,"","",45499,"",2025-08-21T22:17:44.948Z
45,Timeline,45523,"","",45528,"",2025-08-21T22:17:44.948Z
46,Timeline,45530,"","",45535,"",2025-08-21T22:17:44.948Z
49,Timeline,45689,"","",45694,"",2025-08-21T22:17:44.948Z
50,Timeline,45696,"","",45701,"",2025-08-21T22:17:44.948Z
51,Timeline,45703,"","",45708,"",2025-08-21T22:17:44.948Z
52,Timeline,45710,"","",45715,"",2025-08-21T22:17:44.948Z
53,Timeline,45717,"","",45722,"",2025-08-21T22:17:44.948Z
54,Timeline,45724,"","",45729,"",2025-08-21T22:17:44.948Z
55,Timeline,45731,"","",45736,"",2025-08-21T22:17:44.948Z
56,Timeline,45738,"","",45743,"",2025-08-21T22:17:44.948Z
57,Timeline,45745,"","",45750,"",2025-08-21T22:17:44.948Z
58,Timeline,45752,"","",45757,"",2025-08-21T22:17:44.948Z
59,Timeline,45759,"","",45764,"",2025-08-21T22:17:44.948Z
60,Timeline,45766,"","",45771,"",2025-08-21T22:17:44.948Z
