index,episode,sheet,speaker,english,dutch
218,E7,E7_Holding1_localization,Smart Ass,Stay here while I find us a way out.,Blijf hier terwijl 'k ons een uitweg zoek.
219,E7,E7_Holding1_localization,Smart Ass,Easy!,Poepsimpel!
220,E7,E7_Holding2_localization,Smart Ass,We're looking for someone named Big Ass—you seen him?,We zoeken iemand die Mega Ezel heet—heb je hem gezien?
221,E7,E7_Holding2_localization,Smart Ass,"I got us out of the last room, it's your turn Kick Ass.","Ik heb ons uit de vorige kamer gekregen, 't is aan u, Stamp Ezel."
222,E7,E7_Holding2_localization,Smart Ass,Let me think...,Laat me nadenken...
223,E7,E7_Holding2_localization,Smart Ass,"First, Kick Ass will...",Eerst gaat Stamp Ezel...
224,E7,E7_Holding2_localization,Smart Ass,Easy!,Poepsimpel!
225,E7,E7_Holding3_localization,Smart Ass,We're looking for someone named Big—you seen him?,We zoeken iemand die Mega heet—hebt ge hem gezien?
226,E7,E7_Holding3_localization,Smart Ass,You hear that Kick?,"Hoorde ge da, Stamp?"
227,E7,E7_Holding3_localization,Smart Ass,"A good knock, just like old times.","Een flinke klap, net als in de goeie ouwe tijd."
228,E7,E7_Holding3_localization,Smart Ass,Plans change!,Plannen veranderen!
229,E7,E7_Holding3_localization,Smart Ass,It's time for a new strategy...,'t is tijd voor een nieuwe strategie...
230,E7,E7_Holding3_localization,Smart Ass,"First, Kick Ass will avoid...",Eerst zal Stamp Ezel de lichten vermijden en dan...
231,E7,E7_Holding3_localization,Smart Ass,See that wasn't so bad!,"Zie je, dat was toch nie zo erg!"
232,E7,E7_Holding3_localization,Smart Ass,And then Kick will knock out...,En dan zal Stamp uitschakelen...
233,E7,E7_SlaughterWaitingRoom_localiz,Smart Ass,I'm on it!,Ik ben d'r mee bezig!
234,E7,E7_SlaughterWaitingRoom_localiz,Smart Ass,"First, Kick Ass will knock out...",Eerst zal Stamp Ezel iemand kapot slagen...
235,E7,E7_SlaughterWaitingRoom_localiz,Smart Ass,Ha! Big Ass is as good as saved! EASY!,Ha! Mega Ezel is zo goed als gered! POEPSIMPEL!
236,E7,E7_Slaughtering_localization,Smart Ass,SHUT IT! I gotta strategize!,BEK DICHT! 'k moet nadenken!
237,E7,E7_Slaughtering_localization,Smart Ass,"First, Kick Ass will run...","""Eerst gaat Stamp Ezel crossen..."""
238,E7,E7_Slaughtering_localization,Smart Ass,HOW?!,HOE?!
239,E7,E7_Slaughtering_localization,Smart Ass,Hang on!,Hou vol!
240,E7,E7_Skinning_localization,Smart Ass,What's that sound?,Wat is dat voor geluid?
241,E7,E7_Skinning_localization,Smart Ass,We've got to turn off this Death-Machine.,We moeten die Machine des Doods uitschakelen.
242,E7,E7_Skinning_localization,Smart Ass,Kick—cut the power!,Stamp—zet de stroom af!
243,E7,E7_Skinning_localization,Smart Ass,Kick and Sad—cut the power!,Stamp en Triestige—electriciteit UIT!
244,E7,E7_Skinning_localization,Smart Ass,I'll jam the controls.,Ik zal de bediening saboteren.
245,E7,E7_Skinning_localization,Smart Ass,STEP TWO COMPLETE!,STAP TWEE COMPLEET!
246,E7,E7_Skinning_localization,Smart Ass,Hey! It was MY plan.,Hé! Da was MIJN plan!
247,E7,E7_Skinning_localization,Smart Ass,I'm happy you're safe.,'k Ben blij dat ge veilig zijt.
248,E7,E7_Skinning_localization,Smart Ass,It was MY great plan!,Da was MIJN geniaal plan!
249,E7,E7_Skinning_localization,Smart Ass,Step THREE! We all get out alive!,Stap DRIE! We komen er allemaal levend uit!
250,E7,E7_Chilling_localization,Smart Ass,Fine.,Goed.
251,E7,E7_Chilling_localization,Smart Ass,Let's make it quick.,Laat ons opschieten.
252,E7,E7_Chilling_localization,Smart Ass,We have to keep moving.,We moeten blijven bewegen.
253,E7,E7_Chilling_localization,Smart Ass,Come on.,Komaan.
254,E7,E7_Chilling_localization,Smart Ass,"Come on, we should keep going.","Komaan, we moeten verder."
255,E7,E7_Chilling_localization,Smart Ass,These Asses aren't our Comrades.,Die Ezels zijn onze Kameraden nie.
256,E7,E7_Chilling_localization,Smart Ass,Everyone spread out.,Verspreid jullie!
257,E7,E7_MeatProcessing_localization,Smart Ass,—one at a time!,—één per één!
258,E7,E7_MeatProcessing_localization,Smart Ass,Let me think...,Laat me denken...
259,E7,E7_MeatProcessing_localization,Smart Ass,First Kick will go...,Eerst gaat Stamp...
260,E7,E7_MeatProcessing_localization,Smart Ass,Big Ass is next...,Mega Ezel is de volgende...
261,E7,E7_MeatProcessing_localization,Smart Ass,Time for the Ace Strategist to show everyone how it's done!,Tijd dat de Meesterstrateeg iedereen toont hoe 't moet!
262,E7,E7_MeatProcessing_localization,Smart Ass,Sad Ass is next...,Triestige Ezel is de volgende...
263,E7,E7_MeatProcessing_localization,Smart Ass,Time for the Ace Strategist to show everyone how it's done!,Tijd dat de Meesterstrateeg iedereen laat zien hoe 't moet!
264,E7,E7_MeatProcessing_localization,Smart Ass,EASY!,POEPSIMPEL!
265,E7,E7_Boiling_localization,Smart Ass,Shut it you two!,"Bek dicht, jullie twee!"
266,E7,E7_Boiling_localization,Smart Ass,I've got a new strategy.,'k Heb een nieuwe strategie.
267,E7,E7_Boiling_localization,Smart Ass,There are switches and Humans in front of the gates.,Er staan schakelaars en Mensen voor de poorten.
268,E7,E7_Boiling_localization,Smart Ass,We'll go in pairs. Kick and Big will work together...,We gaan per twee. Stamp en Mega werken samen...
269,E7,E7_Boiling_localization,Smart Ass,Morons.,Idioten.
270,E7,E7_Boiling_localization,Smart Ass,"Don't hold me back, Sad Ass.","Hou me nie tegen, Triestige Ezel."
271,E7,E7_Boiling_localization,Smart Ass,Sad and I will work together...,Triestige en ik gaan samenwerken...
272,E7,E7_Boiling_localization,Smart Ass,It's just me now...,'t is nu alleen ik nog...
273,E7,E7_Boiling_localization,Smart Ass,Hurry up!,Schiet op!
274,E7,E7_Boiling_localization,Smart Ass,Easy!,Poepsimpel!
275,E7,E7_Ejiao_localization,Smart Ass,Come on. We have to be getting close to an exit!,Komaan. We moeten toch stilaan in de buurt van een uitgang zitten!
276,E7,E7_Ejiao_localization,Smart Ass,Hmmm...,Hmmm...
277,E7,E7_Ejiao_localization,Smart Ass,We're going to need to think outside the box.,We gaan buiten de lijntjes moeten denken.
278,E7,E7_Ejiao_localization,Smart Ass,Got it!,Hebbes!
279,E7,E7_Ejiao_localization,Smart Ass,Easy!,Poepsimpel!
280,E7,E7_Shipping_localization,Smart Ass,JUMP!,SPRING!
281,E7,E7_Shipping_localization,Smart Ass,What are you doing over there?!,Wa zijde gij daar aan 't doen?!
282,E7,E7_Shipping_localization,Smart Ass,We're going to have to work like a Team...,We gaan moeten samenwerken als een Team...
283,E7,E7_Shipping_localization,Smart Ass,Time to strategize!,Tijd om te strategizeren!
284,E7,E7_Shipping_localization,Smart Ass,Who should go first?,Wie gaat er eerst?
285,E7,E7_BigJob_localization,Smart Ass,Haha! STEP THREE (ALMOST) COMPLETE!,Haha! STAP DRIE (BIJNA) COMPLEET!
286,E7,E7_BigJob_localization,Smart Ass,I'm getting all of us out of here alive!,Ik krijg ons hier allemaal levend uit!
287,E7,E7_BigJob_localization,Smart Ass,Fuck the others.,Fuck de rest.
288,E7,E7_BigJob_localization,Smart Ass,A Plan that includes trying to save us AND free hundreds of other Asses is impossible.,Een Plan dat probeert om ons te redden ÉN honderden andere Ezels te bevrijden is godverdomme onmogelijk.
289,E7,E7_BigJob_localization,Smart Ass,So let's go.,"Komaan, we gaan."
290,E7,E7_BigJob_localization,Smart Ass,I'll tell you later.,Dat zeg ik u later wel.
291,E7,E7_BigJob_localization,Smart Ass,FINE. Fine.,GOED. Goed.
292,E7,E7_BigJob_localization,Smart Ass,"After we get out of here, we will:","Nadat we hier weg zijn, gaan we:"
293,E7,E7_BigJob_localization,Smart Ass,We forget everything that's happened in this Factory Hell and go find kind Humans who will care for us.,We vergeten alles wa hier gebeurd is in deze Fabriekshel en we gaan lieve Mensen zoeken die voor ons zorgen.
294,E7,E7_BigJob_localization,Smart Ass,We never forget what we've seen in this Factory Hell.,We vergeten NOOIT wat we gezien hebben in deze Fabriekshel.
295,E7,E7_BigJob_localization,Smart Ass,And we find kind Humans to take care of us.,En we zoeken lieve Mensen die voor ons zorgen.
296,E7,E7_BigJob_localization,Smart Ass,We all left the Mine because we wanted a comfortable life of fresh hay and good work.,We zijn allemaal uit de Mijn vertrokken omdat we een comfortabel leven wilden met vers hooi en goed werk.
297,E7,E7_BigJob_localization,Smart Ass,A life with no Machines and no violence.,Een leven zonder Machines en zonder geweld.
298,E7,E7_BigJob_localization,Smart Ass,Believing in the existence of kind Humans is the only way to get what we want.,Geloven dat er vriendelijke Mensen bestaan is de enige manier om te krijgen wat we willen.
299,E7,E7_BigJob_localization,Smart Ass,Listen you oaf! That's not the PLAN!,Luister gij lomperik! Da's nie het PLAN!
300,E7,E7_BigJob_localization,Smart Ass,I've run through every single possibility and there's NO VERSION where we get out of here alive by going backwards.,Ik heb élke mogelijkheid doorlopen en er is GEEN ENKELE versie waarin we hier levend uitgeraken door achteruit te gaan.
301,E7,E7_BigJob_localization,Smart Ass,We're not responsible for the others! You hear me?!?,Wij zijn nie verantwoordelijk voor de anderen! Hoort ge mij?!?
302,E7,E7_CityStreet_localization,Smart Ass,I thought I had the perfect Plan...,Ik dacht dat ik 't perfecte Plan had...
303,E10,E10_Hard_localization,Smart Ass,"You think this will be EASY, do you?","Jullie denken dat dit POEPSIMPEL is, hé?"
304,E10,E10_Hard_localization,Smart Ass,You saw it here folks... the expert on saving others: Hard Ass.,"Godverdomme, hoe gaan we in hemelsnaam terug geraken naar onze Boerderij zonder die verdomde Traktor Machine, héé?"
305,E10,E10_Hard_localization,Smart Ass,How did you find me?,Hoe heb je me gevonden?
306,E10,E10_Hard_localization,Smart Ass,You gotta be joking...,Dat meen je niet...
307,E10,E10_Hard_localization,Smart Ass,I didn't need your help...,Ik had je hulp niet nodig...
308,E10,E10_Hard_localization,Smart Ass,Then... are you here to humiliate me?,Dan... ben je hier om me te vernederen?
309,E10,E10_Hard_localization,Smart Ass,What a joke. Like I want to go back to that Hellhole.,Wat een grap. Alsof ik terug wil naar dat verdorven hol.
310,E10,E10_Hard_localization,Smart Ass,"It's a bit of a Hellhole out here, too, to be honest.",Het is hier eerlijk gezegd ook een beetje een verdorven hol.
311,E10,E10_Hard_localization,Smart Ass,Ha.,Ha.
312,E10,E10_Hard_localization,Smart Ass,...,...
313,E10,E10_Hard_localization,Smart Ass,He gave his life in the Factory to save all these idiots from slaughter.,Hij heeft zijn leven gegeven in de Fabriek om al deze idioten van de slacht te redden.
314,E10,E10_Hard_localization,Smart Ass,He gave his life in the Factory to save all these idiots from slaughter—,Hij gaf zijn leven in de Fabriek om al deze idioten van de slacht te redden—
315,E10,E10_Hard_localization,Smart Ass,"Big Ass, I—","Mega Ezel, ik—"
316,E10,E10_Hard_localization,Smart Ass,I... have no Plan...,Ik... heb geen Plan...
317,E10,E10_Hard_localization,Smart Ass,Big Ass. I...,Mega Ezel. Ik...
318,E10,E10_Government_localization,Smart Ass,Tell them to close the Factories...,Zeg ze dat ze de Fabrieken moeten sluiten...
319,E10,E10_Government_localization,Smart Ass,That's what Big Ass would have wanted.,Dat is wat Mega Ezel gewild zou hebben.
320,E10,E10_Government_localization,Smart Ass,"What, are you expecting me to make a joke or something?","Wat, verwacht je dat ik een grapje maak of zo?"
321,E10,E10_Government_localization,Smart Ass,Tell them to... to...,Zeg ze dat ze... dat ze...
